abigails	ˈ a b ɪ ɡ eɪ l s
abiogenesis	ˌ eɪ ˌ b a i oʊ ˈ d͡ʒ ɛ n ə s ɪ s
abiraterone	æ b ɪ ˈ ɹ æ t ə ˌ ɹ oʊ n
abitur	ˌ æ b i ˈ t ʊ ɹ
abject	ˈ æ b ˌ d͡ʒ ɛ k t
abjectly	æ b ˈ d͡ʒ ɛ k t l i
abjuration	ˌ æ b d͡ʒ ə ˈ ɹ eɪ ʃ n̩
ablator	æ ˈ b l eɪ t ɚ
abligurition	ə ˌ b l ɪ ɡ ʊ ˈ ɹ ɪ ʃ ə n
abluster	ə ˈ b l ʌ s t ɚ
ablute	ə ˈ b l u t
ablution	ə ˈ b l u ʃ n̩
abnegate	ˈ æ b n ɪ ɡ eɪ t
abnegation	ˌ æ b n ə ˈ ɡ eɪ ʃ ə n
abnormal	ˌ æ b ˈ n ɔ ɹ m l̩
abnormality	ˌ æ b ˌ n ɔ ɹ ˈ m æ l ə t i
abo	ˈ æ b oʊ
aboard	ə ˈ b ɔ ɹ d
abode	ə ˈ b oʊ d
abolish	ə ˈ b ɑ l ɪ ʃ
abolished	ə ˈ b ɑ l ɪ ʃ t
abolitionist	ˌ æ b ə ˈ l ɪ ʃ n̩ ɪ s t
abomination	ə ˌ b ɑ m ɪ ˈ n eɪ ʃ ə n
aboral	æ b ˈ ɔ ɹ l̩
aborally	æ b ˈ ɔ ɹ ə l i
abord	ə ˈ b ɔ ɹ d
abordage	ə ˈ b ɔ ɹ d ɪ d͡ʒ
aboriginal	ˌ æ b ə ˈ ɹ ɪ d͡ʒ ɪ n ə l
abort	ə ˈ b ɔ ɹ t
abortee	ə b ɔ ɹ ˈ t i
abortive	ə ˈ b ɔ ɹ t ɪ v
abortuary	ə ˈ b ɔ ɹ t͡ʃ ə ˌ w ɛ ɹ i
abound	ə ˈ b aʊ n d
abounder	ə ˈ b aʊ n d ə ɹ
abraham	ˈ eɪ b ɹ ə ˌ h æ m
abri	ə ˈ b ɹ i
abridge	ə ˈ b ɹ ɪ d͡ʒ
abrogate	ˈ æ b ɹ oʊ ˌ ɡ eɪ t
abronia	ə ˈ b ɹ oʊ n i ə
abrosexual	ˌ æ b ɹ oʊ ˈ s ɛ k ʃ u ə l
abrosia	ˌ eɪ ˈ b r oʊ ʒ ə
abscise	æ b ˈ s aɪ z
absciss	ˈ æ b s ɪ s
absciss layer	ˈ æ b s ɪ s
abscissae	æ b ˈ s ɪ s ˌ i
abscission layer	æ b ˈ s ɪ ʃ n̩ ˈ l eɪ ɚ
abscission zone	æ b ˈ s ɪ ʃ n̩ ˈ z oʊ n
absconce	ˌ æ b ˈ s k ɑ n s
abscond	ə b ˈ s k ɑ n d
absconder	æ b ˈ s k ɑ n d ɚ
abseil	ˈ æ b s eɪ l
absent	ˈ æ b s n̩ t
absenteeism	ˌ æ b s ə n ˈ t i ˌ ɪ z m̩
absinth	ˈ æ b s ɪ n θ
absolute	ˈ æ b s ə ˌ l u t
absolutely	ˌ æ b s ə ˈ l u t l i
absoluteness	ˈ æ b s ə ˌ l u t n ə s
absolution	ˌ æ b s ə ˈ l u ʃ n̩
absolutism	ˈ æ b s ə ˌ l u ˌ t ɪ z m̩
absolutist	ˈ æ b s ə ˌ l u t ɪ s t
absolutize	ˈ æ b s ə ˌ l u t aɪ z
absolve	æ b ˈ z ɑ l v
absolvitor	æ b ˈ s ɑ l v ə t ɚ
absorb	æ b ˈ s ɔ ɹ b
absorbent	æ b ˈ s ɔ ɹ b n̩ t
absorbing	æ b ˈ z ɔ ɹ b ɪ ŋ
absorptance	æ b ˈ s ɔ ɹ p t n̩ s
absorptiometer	æ b ˌ s ɔ ɹ p ʃ i ˈ ɑ m ə d ɚ
absorption	æ b ˈ s ɔ ɹ p ʃ n̩
absorptions	æ b ˈ s ɔ ɹ p ʃ n̩ z
abstain	ə b ˈ s t eɪ n
abstemious	æ b ˈ s t i m i ə s
abstention	æ b ˈ s t ɛ n ʃ n̩
abstentionism	æ b ˈ s t ɛ n ʃ n̩ ɪ z m̩
abstentionist	æ b ˈ s t ɛ n ʃ n̩ ɪ s t
absterge	æ b ˈ s t ɝ d͡ʒ
abstergent	æ b ˈ s t ɝ d͡ʒ n̩ t
absterse	æ b ˈ s t ɝ s
abstersion	æ b ˈ s t ɝ ʒ n̩
abstersive	æ b ˈ s t ɝ s ɪ v
abstersiveness	æ b ˈ s t ɝ s ɪ v n ə s
abstract	ˌ æ b ˈ s t ɹ æ k t
abstract art	ˈ æ b ˌ s t ɹ æ k t ɑ ɹ t
abstract expressionism	ˈ æ b ˌ s t ɹ æ k t ɪ k ˈ s p ɹ ɜ ʃ n̩ ˌ ɪ z m̩
abstract expressionist	ˈ æ b ˌ s t ɹ æ k t ɪ k ˈ s p ɹ ɜ ʃ n̩ ˌ ɪ s t
abstract music	æ b ˈ s t ɹ æ k t ˈ m j u z ɪ k
abstract noun	ˈ æ b ˌ s t ɹ æ k t n aʊ n
abstract universal	æ b ˈ s t ɹ æ k t ˌ j u n ə ˈ v ɝ s l̩
abstracta	æ b ˈ s t ɹ æ k t ə
abstractable	ə b ˈ s t ɹ æ k t ə b l̩
abstracted	ə b ˈ s t ɹ æ k t ɪ d
abstractedness	æ b ˈ s t ɹ æ k t ɪ d n ə s
abstraction	æ b ˈ s t ɹ æ k ʃ n̩
abstractive	æ b ˈ s t ɹ æ k t ɪ v
abstractum	æ b ˈ s t ɹ æ k t ə m
abstruse	ə b ˈ s t ɹ u s
abstrusely	æ b ˈ s t ɹ u s l i
abstruseness	æ b ˈ s t ɹ u s n ə s
abstrusity	æ b ˈ s t ɹ u s ə t i
abstrusive	æ b ˈ s t ɹ u s ɪ v
absume	æ b ˈ s u m
absurd	ə b ˈ s ɚ d
absurda	æ b ˈ s ɜː d ə
absurdism	æ b ˈ s ɝ d ˌ ɪ z m̩
absurdist	æ b ˈ s ɝ d ə s t
absurdity	æ b ˈ s ɝ d ɪ t i
absurdly	æ b ˈ s ɝ d l i
absurdness	æ b ˈ s ɝ d n ə s
absyrtus	æ b ˈ s ɝ t ə s
abt system	ɑ p t ˈ s ɪ s t m̩
abubble	ə ˈ b ʌ b l̩
abuilding	ə ˈ b ɪ l d ɪ ŋ
abulia	ə ˈ b u l i ə
abuna	ɑ ˈ b u n ɑ
abundance	ə ˈ b ʌ n d n̩ s
abundant	ə ˈ b ʌ n d ə n t
abundant number	ə ˈ b ʌ n d n̩ t ˈ n ʌ m b ɚ
abundant year	ə ˈ b ʌ n d n̩ t j ɪ ɹ
abundantly	ə ˈ b ʌ n d n̩ t l i
abura	ə ˈ b j ʊ ɹ ə
aburst	ə ˈ b ɝ s t
aburton	ə ˈ b ɝ t n̩
abusable	ə ˈ b j u z ə b l̩
abuse	ə ˈ b j u s
abuse of process	ə ˈ b j u s ə v ˈ p ɹ ɑ s ɛ s
abuser	ə ˈ b j u z ɚ
abusion	ə ˈ b j u ʒ n̩
abusive	ə ˈ b j u s ɪ v
abusively	ə ˈ b j u s ɪ v l i
abusiveness	ə ˈ b j u s ɪ v n ə s
abustle	ə ˈ b ʌ s l̩
abusua	ˌ æ b ə ˈ s u ə
abut	ə ˈ b ʌ t
abutilon	ə ˈ b j u t ˌ l̩ ɑ n
abutment	ə ˈ b ʌ t m n̩ t
abutt	ə ˈ b ʌ t
abvolt	æ b ˈ v oʊ l t
abwab	ə b ˈ w ɑ b
abwatt	æ b w ɑ t
abydocomist	æ b ɪ d ə ˈ k oʊ m ɪ s t
abysmally	ə ˈ b ɪ z m l̩ i
abyss	ə ˈ b ɪ s
abyssal	ə ˈ b ɪ s l̩
abyssal rock	ə ˈ b ɪ s l̩ ɹ ɑ k
abyssal zone	ə ˈ b ɪ s l̩ z oʊ n
abyssinia	ˌ æ b ɪ ˈ s ɪ n i ə
abyssinian	ˌ æ b ɪ ˈ s ɪ n i ə n
ac-	æ k
acacia	ə ˈ k eɪ ʃ ə
acacia gum	ə ˈ k eɪ ʃ ə ɡ ʌ m
acacia veld	ə ˈ k eɪ ʃ ə v ɜ l d
academe	ˈ æ k ə ˌ d i m
academese	ə ˌ k æ d ə ˈ m i z
academia	ˌ æ k ə ˈ d i m i ə
academian	ˌ æ k ə ˈ d i m i n̩
academic costume	ˌ æ k ə ˈ d ɛ m ɪ k ˈ k ɑ s t j u m
academic freedom	ˌ æ k ə ˌ d ɛ m ɪ k ˈ f ɹ i d m̩
academic quarter	ˌ æ k ə ˈ d ɛ m ɪ k ˈ k w ɔ r t ə r
academic year	ˌ æ k ə ˈ d ɛ m ɪ k j ɪ ɹ
academical	ˌ æ k ə ˈ d ɛ m ɪ k l̩
academician	ˌ æ k ə d ə ˈ m ɪ ʃ n̩
academicism	ˌ æ k ə ˈ d ɛ m ə ˌ s ɪ z m̩
academy	ə ˈ k æ d ə m i
academy award	ə ˈ k æ d ə m i ə ˈ w ɔ ɹ d
academy blue	ə ˈ k æ d ə m i b l u
academy board	ə ˈ k æ d ə m i b o ɹ d
acadian	ə ˈ k eɪ d i ə n
acadian chickadee	ə ˈ k eɪ d i n̩ ˈ t͡ʃ ɪ k ə ˌ d i
acadian flycatcher	ə ˈ k eɪ d i n̩ ˈ f l aɪ k æ t͡ʃ ɚ
acadian french	ə ˈ k eɪ d i n̩ f ɹ ɛ n t͡ʃ
acadian owl	ə ˈ k eɪ d i n̩ aʊ l
acai	ɑ s ɑ ˈ i
acajou	ˈ æ k ə ˌ ʒ u
acalculia	ˌ eɪ k æ l ˈ k j uː l i ə
acanth-	ə ˈ k æ n θ
acanthamoeba	ə ˌ k æ n θ ə ˈ m i b ə
acanthite	ə ˈ k æ n θ aɪ t
acantho-	ə ˈ k æ n θ oʊ
acantholysis	æ ˌ k æ n ˈ θ ɑ l ə s ɪ s
acanthus	ə ˈ k æ n θ ə s
acarian	ə ˈ k ɛ ɹ i ə n
acarinarium	ˌ æ k ə ɹ ə ˈ n ɛ ɹ i ə m
acarology	æ k ə ˈ ɹ ɑ l ə d͡ʒ i
accelerando	ɑ ˌ k ʃ ɛ l ə ˈ ɹ ɑ n d oʊ
accelerant	ə k ˈ s ɛ l ə ɹ ə n t
accelerate	ɪ k ˈ s ɛ l ə ˌ ɹ eɪ t
accent	ˈ æ k s ɛ n t
accentor	ə k ˈ s ɛ n t ɚ
accept	ə k ˈ s ɛ p t
acceptability	ˌ æ k ˌ s ɛ p t ə ˈ b ɪ l ə t i
accepted	ə k ˈ s ɛ p t ɪ d
acceptor	ə k ˈ s ɛ p t ɚ
access	ˈ æ k ˌ s ɛ s
accessed	ˈ æ k ˌ s ɛ s t
accesses	ˈ æ k ˌ s ɛ s ɪ z
accessibility	ə k ˌ s ɛ s ə ˈ b ɪ l ə t i
accessing	ˈ æ k ˌ s ɛ s ɪ ŋ
acciaccatura	ə ˌ t͡ʃ ɑ k ə ˈ t ʊ ɹ ə
accident	ˈ æ k s ə d ə n t
accidentology	ˌ æ k s ə d ə n ˈ t ɑ l ə d͡ʒ i
accidie	ˈ æ k s ə d i
accommodate	ə ˈ k ɑ m ə ˌ d eɪ t
accommodation	ə ˌ k ɑ m ə ˈ d eɪ ʃ ə n
accommodator	ə ˈ k ɒ m ə ˌ d eɪ t ɚ
accomplice	ə ˈ k ɑ m p l ə s
accomplish	ə ˈ k ɑ m p l ɪ ʃ
accomplished	ə ˈ k ɑ m p l ɪ ʃ t
accomplishment	ə ˈ k ɑ m p l ɪ ʃ m ə n t
accomplishments	ə ˈ k ɑ m p l ɪ ʃ m ə n t s
accord	ə ˈ k ɔ ɹ d
accordance	ə ˈ k o ɹ d ə n s
accorded	ə ˈ k ɔ ɹ d ɪ d
according	ə ˈ k ɔ ɹ d ɪ ŋ
accordingly	ə ˈ k ɔ ɹ d ɪ ŋ l i
accordion	ə ˈ k o ɹ d i ə n
accost	ə ˈ k ɔ s t
accoucheur	ˌ æ k u ˈ ʃ ɝ
accountability	ə ˌ k aʊ n t ə ˈ b ɪ l ə t i
accouri	ə ˈ k u r i
accreditation	ə ˌ k ɹ ɛ d ɪ ˈ t eɪ ʃ ə n
accretion	ə ˈ k ɹ i ʃ ə n
accroach	ə ˈ k ɹ oʊ t ʃ
accrue	ə ˈ k ɹ u
accumulate	ə ˈ k j u m j ə ˌ l eɪ t
accumulated	ə ˈ k j u m j ə l eɪ t ɪ d
accuracy	ˈ æ k j ɚ ə s i
accurate	ˈ æ k j ə ɹ ɪ t
accurately	ˈ æ k j ə ɹ ɪ t l i
accurse	ə ˈ k ɝ s
accursed	ə ˈ k ɝ s ɪ d
accusative	ə ˈ k j u z ə t ɪ v
accuse	ə ˈ k j u z
accuser	ə ˈ k j u z ɚ
ace inhibitor	ˈ eɪ s ɪ n ˌ h ɪ b ɪ t ɚ
acebutolol	ˌ æ s ə ˈ b j u t ə ˌ l ɔ l
acer	ˈ eɪ s ɚ
acerb	ə ˈ s ɜ ɹ b
acerbate	ˈ æ s ə ɹ ˌ b eɪ t
acerbic	ə ˈ s ə r b ɪ k
acerbity	ə ˈ s ɝ b ɪ t i
acerola	æ s ə ˈ ɹ oʊ l ə
acerval	ə ˈ s ɚ v ə l
acervate	ˈ æ s ɚ v eɪ t
acetabular	ˌ æ s ɪ ˈ t æ b j ə l ɚ
acetabulum	ˌ æ s ə ˈ t æ b j ə l ə m
acetazolamide	ˌ æ s ə t ə ˈ z oʊ l ə ˌ m aɪ d
acetose	ˈ æ s ɪ t oʊ s
acetoxyacetylaminofluorene	ˌ æ s ə ˌ t ɑ k s ɪ ˌ æ s ə ˌ t ɪ l ˌ æ m ɪ n oʊ ˈ f l ʊ ə ɹ iː n
acetyl	ˈ æ s ə t ɪ l
acetylcysteine	ə ˌ s i t l̩ ˈ s ɪ s t ə ˌ i n
acetylpromazine	ə ˌ s iː t ə l ˈ p ɹ oʊ m ə z ɪ n
acheronian	ˌ æ k ə ˈ ɹ oʊ n i ə n
achier	ˈ eɪ k i ɚ
achieve	ə ˈ t͡ʃ i v
achroous	eɪ ˈ k ɹ oʊ ə s
aciclovir	eɪ ˈ s aɪ k l oʊ ˌ v ɪ ɹ
acidophil	ə ˈ s ɪ d ə f ɪ l
acidophilic	ˌ æ s ɪ d oʊ ˈ f ɪ l ɪ k
acidophilus	ˌ æ s ɪ ˈ d ɑ f ɪ l ə s
acidosis	ˌ æ s ɪ ˈ d oʊ s ɪ s
acinarious	ˌ æ s ɪ ˈ n ɛ ɹ i ə s
acker	ˈ æ k ɚ
ackerson	ˈ æ k ɚ s ə n
acknow	ə k ˈ n oʊ
acknowledge	ə k ˈ n ɑ l ɪ d͡ʒ
acknowledgment	ə k ˈ n ɑ l ɪ d͡ʒ m ə n t
aclimatological	eɪ ˈ k ɫ aɪ m ə t ˈ oʊ ɫ ɑ d ʒ ɪ k ə ɫ
acology	ə ˈ k ɑ l ə d͡ʒ i
acolyte	ˈ æ k ə l aɪ t
acorn	ˈ eɪ k ɔ ɹ n
acotar	ˈ æ k ə ˌ t ɑ ɹ
acoustic	ə ˈ k u s t ɪ k
acquaintance	ʌ ˈ k w eɪ n t ə n s
acquihire	ə k ˈ h aɪ ɚ
acquire	ə ˈ k w aɪ ɚ
acquired	ə ˈ k w aɪ ɹ d
acquis	ɑ ˈ k i
acquisition	ˌ æ k w ɪ ˈ z ɪ ʃ ə n
acquisitory	ə ˈ k w ɪ z ɪ ˌ t ɔ ɹ i
acrally	ˈ æ k r ə l i
acrasia	ə ˈ k ɹ eɪ z i ə
acrasial	ə ˈ k r ɹ eɪ z i ə l
acre	ˈ eɪ k ɚ
acres	ˈ eɪ k ɚ z
acridly	ɘ k ˈ ɹ̠ ɪ d l i
acridology	ˌ æ k ɹ ɪ ˈ d ɑ l ə d͡ʒ i
acrimonious	ˌ æ k ɹ ɪ ˈ m oʊ n i ə s
acrimony	ˈ æ k ɹ ɪ ˌ m oʊ n i
acrocephalic	ˌ æ k ɹ oʊ s ə ˈ f æ l ɪ k
acrography	æ ˈ k ɹ ɑ ɡ ɹ ə f i
acrogynous	ə ˈ k ɹ ɑ d͡ʒ ɪ n ə s
acrolein	ˈ æ k ɹ ə ˌ l i n
acromegalic	ˌ æ k ɹ oʊ m ɪ ˈ ɡ æ l ɪ k
acronym	ˈ æ k ɹ ə ˌ n ɪ m
acrospore	ˈ æ k r ə ˌ s p ɔː r
across the pond	ə ˌ k ɹ ɔ s ð ə ˈ p ɑ n d
acrostic	ə ˈ k ɹ ɔ s t ɪ k
act up	æ k t ˈ ʌ p
acter	ˈ æ k t ɚ
actiniarian	æ k ˌ t ɪ n i ˈ ɛ ɹ i ə n
actinology	ˌ æ k t ɪ ˈ n ɑ l ə d͡ʒ i
action	ˈ æ k ʃ ə n
actions speak louder than words	ˈ æ k ʃ ə n z s p i k ˈ l a ʊ̯ d ə ɹ ˌ ð æ n w ɜ ɹ d z
activation	ˌ æ k t ə ˈ v eɪ ʃ ə n
activities	æ k ˈ t ɪ v ɪ t i z
actonian	æ k ˈ t oʊ n i ə n
actor	ˈ æ k t ɚ
actorvist	ˈ æ k t ɚ v ɪ s t
actually	ˈ æ k t͡ʃ l i
actuarian	ˌ æ k t ʃ u ˈ ɛ ɹ i ə n
actuary	ˈ æ k t ʃ u ˌ ɛ ɹ i
actuate	ˈ æ k t͡ʃ u eɪ t
actuator	ˈ æ k t͡ʃ u eɪ t ɚ
aculeus	ə ˈ k j u l i ə s
acumen	ˈ æ k j ə m ə n
acupoint	ˈ æ k j ə ˌ p ɔɪ n t
acupressure	ˈ æ k j u ˌ p ɹ ɛ ʃ ɚ
acupuncture	ˈ æ k j u ˌ p ʌ ŋ k t͡ʃ ɝ
acupuncturist	ˈ æ k j ə p ʌ ŋ k t ʃ ɚ ɪ s t
acutance	ə ˈ k j u t n̩ s
acutangular	ə ˌ k j u ˈ t æ ŋ ɡ j u l ɚ
acute	ə ˈ k j u t
acute abdomen	ə ˈ k j u t ˈ æ b d ə m ə n
ad hoc	ˌ æ d ˈ h ɑ k
ad nauseam	ˌ æ d ˈ n ɔ z i ə m
adam	ˈ æ d ə m
adamantine	ˌ æ d ə ˈ m æ n ˌ t aɪ n
adansonia	ˌ æ d ə n ˈ s oʊ n i ə
adansonian	ˌ æ d ə n ˈ s oʊ n i ə n
adaptability	ə ˌ d æ p t ə ˈ b ɪ l ə t i
adaptation	ˌ æ d æ p ˈ t eɪ ʃ ə n
adapter	ə ˈ d æ p t ə ɹ
added	ˈ æ ɾ ə d
addingtonian	ˌ æ d ɪ n ˈ t oʊ n i ə n
addisonian	ˌ æ d ɪ ˈ s oʊ n i ə n
additionary	ə ˈ d ɪ ʃ ə n ɛ ɹ i
additive	ˈ æ d ɪ t ɪ v
additive inverse	ˌ æ d ə t̬ ɪ v ˈ ɪ n v ɝː s
additory	ˈ æ d ɪ ˌ t ɔ ɹ i
addresses	ə ˈ d ɹ ɛ s ɪ z
adduce	ə ˈ d uː s
adductor	ə ˈ d ʌ k t ə ɹ
adenoid	ˈ æ d ə ˌ n ɔɪ d
adenosine	ə ˈ d ɛ n ə ˌ s i n
adequate	ˈ æ d ə k w ɪ t
adermatoglyphia	eɪ ˌ d ɝ m ə t ə ˈ ɡ l ɪ f i ə
adhere	æ d ˈ h ɪ ɹ
adherence	ə d ˈ h ɪ ɹ ə n s
adherent	æ d ˈ ɪ ɹ ə n t
adhesive	ə d ˈ h i s ɪ v
adhocracy	æ d ˈ h ɑ k ɹ ə s i
adhocrat	æ d h ə ˈ k ɹ æ t
adhocratic	æ d h ə ˈ k ɹ æ d ɪ k
adhocratical	æ d h ə ˈ k ɹ æ d ɪ k ə l
adhocratically	æ d h ə ˈ k ɹ æ d ɪ k l i
adieu	ə ˈ d j u
adieux	ə ˈ d u z
adios	ˌ ɑ d i ˈ oʊ s
adipokine	ˈ æ d ɪ p oʊ ˌ k aɪ n
adipose	ˈ æ d ɪ p oʊ s
adiposis	ˌ æ d ɪ ˈ p oʊ s ɪ s
adirondack	ˌ æ d ɪ ˈ ɹ ɑ n d æ k
