imran	ˈɪ m ɹ ə n
lorde	l ˈɔ ɹ d
nev	n ˈɛ v
shortlisted	ʃ ˈɔ ɹ t l ɪ s t ɪ d
soundcloud	s ˈaʊ n d k l ˌaʊ d
ymca	ˈɪ m k ə
abuja	ə b ˈu d͡ʒ ə
amps	ˈæ m p s
antisemitism	ˌæ n t ɪ s ˈɛ m ə t ˌɪ z ə m
esq	ˈɛ s k
eun	j ˈu n
gsm	d͡ʒ ˈɛ z ə m
hashtags	h ˈæ ʃ t ˌæ ɡ z
oof	ˈu f
pcr	p ˈi k ɚ
prog	p ɹ ˈɑ ɡ
snowboarding	s n ˈoʊ b ˌɔ ɹ d ɪ ŋ
tardis	t ˈɑ ɹ d ɪ s
turd	t ˈɚ d
utilised	j ˈu t ə l ˌaɪ z d
abd	ˈæ b d
backstory	b ˈæ k s t ˌɔ ɹ i
bodybuilding	b ˈɑ d i b ˌɪ l d ɪ ŋ
dsm	d ˈɛ z ə m
het	h ˈɛ t
ivf	ˈɪ v ɪ f
lyft	l ˈɪ f t
ment	m ˈɛ n t
meps	m ˈɛ p s
shoulda	ʃ ˈu l d ə
supergirl	s ˈu p ɚ ɡ ˌɚ l
thu	θ ˈu
youve	j ˈu v
acs	ˈæ k s
bhai	b ˈaɪ
coa	k ˈoʊ ə
ect	ˈɛ k t
ext	ˈɛ k s t
fy	f ˈaɪ
mfa	ˈɛ m f ə
nawaz	n ˈɑ w ɑ z
niggas	n ˈɪ ɡ ə z
ont	ˈɑ n t
potus	p ˈoʊ t ə s
rafa	ɹ ˈɑ f ə
sho	ʃ ˈoʊ
tmz	t ˈɛ m z
tna	t ˈɛ n ə
xo	z ˈoʊ
alia	ˈeɪ l i ə
aps	ˈæ p s
atv	ˈæ t ə v ˌeɪ
cookery	k ˈʊ k ɚ i
esl	ˈɛ s ə l
glastonbury	ɡ l ˈæ s t ə n b ˌɛ ɹ i
gunna	ɡ ˈʌ n ə
leds	l ˈɛ d z
perm	p ˈɚ m
poc	p ˈɑ k
rants	ɹ ˈæ n t s
secs	s ˈɛ k s
tw	t ˈu
txt	t ˈɛ k s t
uhm	ˈʌ m
ust	ˈʌ s t
uva	j ˈu v ə
burberry	b ˈɚ b ɚ i
emi	ˈɛ m i
epl	ˈɛ p ə l
genomic	d͡ʒ ə n ˈɑ m ɪ k
gundam	ɡ ˈʌ n d ə m
isbn	ˈɪ z b ə n
mou	m ˈu
nanoparticles	n ˌæ n ə p ˈɑ ɹ t ɪ k ə l z
organiser	ˈɔ ɹ ɡ ə n ˌaɪ z ɚ
shirtless	ʃ ˈɚ t l ə s
sia	s ˈi ə
univ	j ˈu n ɪ v
warwickshire	w ˈɔ ɹ w ɪ k ʃ ˌaɪ ɚ
anfield	ˈæ n f ˌi l d
apis	ˈeɪ p ɪ s
arkham	ˈɑ ɹ k ə m
audiobook	ˈɔ d i oʊ b ˌʊ k
bac	b ˈæ k
clit	k l ˈɪ t
crores	k ɹ ˈɔ ɹ z
django	d͡ʒ ˈæ ŋ ɡ oʊ
donetsk	d ˈɑ n ɪ t s k
dork	d ˈɔ ɹ k
eo	ˈi oʊ
giroud	d͡ʒ ˈɪ ɹ ˌaʊ d
irc	ˈɚ k
isi	ˈi s i
itt	ˈɪ t
jw	d͡ʒ ˈu
lucknow	l ˈʌ k n oʊ
maximise	m ˈæ k s ə m ˌaɪ z
merseyside	m ˈɚ s i s ˌaɪ d
mot	m ˈɑ t
nia	n ˈi ə
num	n ˈʌ m
plat	p l ˈæ t
roo	ɹ ˈu
spoilt	s p ˈɔɪ l t
ther	ð ˈɚ
tra	t ɹ ˈɑ
trope	t ɹ ˈoʊ p
tumours	t ˈu m ɚ z
bafta	b ˈæ f t ə
benji	b ˈɛ n d͡ʒ i
criticising	k ɹ ˈɪ t ɪ s ˌaɪ z ɪ ŋ
emp	ˈɛ m p
enrolment	ɪ n ɹ ˈoʊ l m ə n t
fra	f ɹ ˈɑ
imma	ˈɪ m ə
jace	d͡ʒ ˈeɪ s
jl	d͡ʒ ˈɛ l
jm	d͡ʒ ˈɛ m
leaderboard	l ˈɛ d ɚ b ˌɔ ɹ d
netball	n ˈɛ t b ˌɔ l
ozil	ˈoʊ z ə l
pharrell	f ˈɛ ɹ ə l
pogba	p ˈɑ ɡ b ə
quot	k w ˈɑ t
remixes	ɹ ɪ m ˈɪ k s ɪ z
seq	s ˈɛ k
shiv	ʃ ˈɪ v
swindon	s w ˈɪ n d ə n
tfw	t ˈɛ f j ˌu
transitioned	t ɹ æ n z ˈɪ ʃ ə n d
uconn	j ˈu k ə n
unicorns	j ˈu n ɪ k ˌɔ ɹ n z
vaping	v ˈeɪ p ɪ ŋ
za	z ˈɑ
zuma	z ˈu m ə
civilised	s ˈɪ v ə l ˌaɪ z d
comms	k ˈɑ m z
dms	d ˈɛ m z
hahah	h ˈɑ h ə
hairstyles	h ˈɛ ɹ s t ˌaɪ l z
inked	ˈɪ ŋ k t
kilda	k ˈɪ l d ə
kyiv	k ˈaɪ ɪ v
lakhs	l ˈæ k s
medallist	m ˈɛ d ə l ɪ s t
mep	m ˈɛ p
piercings	p ˈɪ ɹ s ɪ ŋ z
runtime	ɹ ˈʌ n t ˌaɪ m
seung	s ˈu ŋ
southwark	s ˈaʊ θ w ˌɔ ɹ k
walgreens	w ˈɔ l ɡ ɹ ˌi n z
alp	ˈæ l p
canadiens	k ə n ˈeɪ d i ə n z
cfr	s ˈɛ f ɚ
damnit	d ˈæ m n ɪ t
devi	d ˈɛ v i
gamergate	ɡ ˈæ m ɚ ɡ ˌeɪ t
gia	d͡ʒ ˈi ə
hells	h ˈɛ l z
inf	ˈɪ n f
kms	k ˈɛ m z
koi	k ˈɔɪ
lukaku	l u k ˈɑ k u
mornin	m ˈɔ ɹ n ɪ n
naïve	n ˈeɪ v
rochdale	ɹ ˈɑ k d ˌeɪ l
sch	ʃ
scotus	s k ˈoʊ t ə s
scripting	s k ɹ ˈɪ p t ɪ ŋ
shortlist	ʃ ˈɔ ɹ t l ɪ s t
trafficked	t ɹ ˈæ f ɪ k t
tum	t ˈʌ m
aussies	ˈɔ s i z
crt	k ˈɚ t
earbuds	ˈɪ ɹ b ə d z
epi	ˈɛ p i
fia	f ˈi ə
housemates	h ˈaʊ s m ˌeɪ t s
idris	ˈaɪ d ɹ ɪ s
leicestershire	l ˈaɪ s t ɚ ʃ ˌaɪ ɚ
mage	m ˈeɪ d͡ʒ
ncis	ˈɛ n s ɪ s
pau	p ˈaʊ
rel	ɹ ˈɛ l
sae	s ˈeɪ
sata	s ˈɑ t ə
shinji	ʃ ˈɪ n d͡ʒ i
signup	s ˈɪ ɡ n ˌʌ p
tris	t ɹ ˈɪ s
ultron	ˈʌ l t ɹ ə n
usgs	ˈʌ s ɡ z
vedic	v ˈɛ d ɪ k
yakuza	j ɑ k ˈu z ə
antichrist	ˈæ n t ɪ k ɹ ɪ s t
artemis	ˈɑ ɹ t ə m ɪ s
bod	b ˈɑ d
breitbart	b ɹ ˈaɪ t b ˌɑ ɹ t
coldplay	k ˈoʊ l d p l ˌeɪ
cst	s ˈɛ s t
gaap	ɡ ˈɑ p
guo	ɡ w ˈoʊ
hotspur	h ˈɑ t s p ɚ
hrc	h ˈɚ k
isn	ˈɪ z ə n
jag	d͡ʒ ˈæ ɡ
mons	m ˈɑ n z
müller	m ˈʌ l ɚ
opioids	ˈoʊ p i ˌɔɪ d z
peña	p ˈɛ n j ə
radiohead	ɹ ˈeɪ d i oʊ h ˌɛ d
wolverhampton	w ˈʊ l v ɚ h ˌæ m p t ə n
yuki	j ˈu k i
adi	ˈɑ d i
argos	ˈɑ ɹ ɡ oʊ z
asu	ˈɑ s u
ecb	ˈɛ k ə b ˌeɪ
ecu	ˈɛ k j u
essendon	ɪ s ˈɛ n d ə n
flavoured	f l ˈeɪ v ɚ d
genomes	d͡ʒ ˈɛ n ə m z
hoa	h ˈoʊ ə
lannister	l ˈæ n ɪ s t ɚ
lexi	l ˈɛ k s i
minn	m ˈɪ n
ofcourse	ˈɔ f k ˌɔ ɹ s
papi	p ˈɑ p i
prolly	p ɹ ˈɑ l i
pta	p t ˈɑ
teh	t ˈɛ
ue	j ˈu
assn	ˈæ s ə n
authorisation	ˌɔ θ ɚ ɪ z ˈeɪ ʃ ə n
conf	k ˈɑ n f
defenseman	d ɪ f ˈɛ n s m ə n
dil	d ˈɪ l
dragonfly	d ɹ ˈæ ɡ ə n f l ˌaɪ
dubstep	d ˈʌ b s t ˌɛ p
flirty	f l ˈɚ t i
friendlies	f ɹ ˈɛ n d l i z
giro	d͡ʒ ˈɪ ɹ oʊ
guildford	ɡ ˈɪ l d f ɚ d
hampden	h ˈæ m p d ə n
lampard	l ˈæ m p ɚ d
leanne	l ˈi n
leinster	l ˈaɪ n s t ɚ
manoeuvre	m ə n ˈu v ɚ
pornhub	p ˈɔ ɹ n h ˌʌ b
psn	p ˈɛ s ə n
rondo	ɹ ˈɑ n d oʊ
rumoured	ɹ ˈu m ɚ d
takedown	t ˈeɪ k d ˌaʊ n
townsville	t ˈaʊ n z v ˌɪ l
tru	t ɹ ˈu
uf	ˈʌ f
ute	j ˈu t
wot	w ˈɑ t
wraith	ɹ ˈeɪ θ
zoey	z ˈoʊ i
anarchism	ˈæ n ɚ k ˌɪ z ə m
blackwater	b l ˈæ k w ˌɔ t ɚ
bor	b ˈɔ ɹ
dup	d ˈʌ p
erp	ˈɚ p
frickin	f ɹ ˈɪ k ɪ n
gah	ɡ ˈɑ
graphene	ɡ ɹ ˈæ f ə n
hoodies	h ˈʊ d i z
hottie	h ˈɑ t i
ics	ˈɪ k s
kami	k ˈɑ m i
kar	k ˈɑ ɹ
macos	m ˈeɪ k oʊ z
mus	m ˈʌ s
patreon	p ˈeɪ t ɹ i ə n
ssc	ˈɛ s ɪ s k
tzu	t s ˈu
yadav	j ˈɑ d ɑ v
yeon	j ˈi ɑ n
agm	ˈæ ɡ ə m
anil	ˈæ n ə l
ats	ˈæ t s
bla	b l ˈɑ
exo	ˈɛ k s oʊ
expat	ɪ k s p ˈæ t
goosebumps	ɡ ˈu s b ˌʌ m p s
hemsworth	h ˈɛ m z w ˌɚ θ
kn	k ˈɛ n
kpop	k ˈeɪ p ˌɑ p
lohan	l ˈoʊ h ə n
momo	m ˈoʊ m oʊ
orc	ˈɔ ɹ k
pooping	p ˈu p ɪ ŋ
redeemer	ɹ ɪ d ˈi m ɚ
superannuation	s ˌu p ɚ ˌæ n j u ˈeɪ ʃ ə n
titty	t ˈɪ t i
tropes	t ɹ ˈoʊ p s
tsk	t ˈɛ s k
tyrion	t ˈɪ ɹ i ə n
ump	ˈʌ m p
unauthorised	ʌ n ˈɔ θ ɚ ˌaɪ z d
usability	j ˌu z ə b ˈɪ l ə t i
wut	w ˈʌ t
xander	z ˈæ n d ɚ
yd	ˈaɪ d
aac	ˈɑ k
aes	ˈeɪ z
aoc	ˈaʊ k
arr	ˈɑ ɹ
barnsley	b ˈɑ ɹ n z l i
bnp	b ˈɛ n p i
brah	b ɹ ˈɑ
cfl	s ˈɛ f ə l
coursework	k ˈɔ ɹ s w ˌɚ k
hippy	h ˈɪ p i
meteorites	m ˈi t i ɚ ˌaɪ t s
nda	ˈɛ n d ə
orcs	ˈɔ ɹ k s
playtime	p l ˈeɪ t ˌaɪ m
positional	p ə z ˈɪ ʃ ə n ə l
racecourse	ɹ ˈeɪ s k ˌɔ ɹ s
seaworld	s ˈi w ˌɚ l d
soreness	s ˈɔ ɹ n ə s
sturridge	s t ˈɚ ɪ d͡ʒ
supercar	s ˈu p ɚ k ˌɑ ɹ
translational	t ɹ æ n z l ˈeɪ ʃ ə n ə l
upi	j ˈu p i
yaya	j ˈaɪ ə
aq	ˈæ k
batsmen	b ˈæ t s m ə n
beanie	b ˈi n i
boobies	b ˈu b i z
brixton	b ɹ ˈɪ k s t ə n
caitlyn	k ˈeɪ t l ɪ n
convo	k ˈɑ n v oʊ
duvet	d ˈu v ɪ t
fic	f ˈɪ k
gaius	ɡ ˈaɪ ə s
kawhi	k ˈɑ w i
luxe	l ˈʌ k s
motorsports	m ˈoʊ t ɚ s p ˌɔ ɹ t s
oppa	ˈɑ p ə
peri	p ˈɛ ɹ i
phuket	f j ˈu k ɪ t
ringtone	ɹ ˈɪ ŋ t ˌoʊ n
sliders	s l ˈaɪ d ɚ z
sora	s ˈɔ ɹ ə
stasis	s t ˈeɪ s ɪ s
woulda	w ˈu l d ə
wrexham	ɹ ˈɛ k s ə m
xm	ˈɛ k s ə m
borderlands	b ˈɔ ɹ d ɚ l ə n d z
captaincy	k ˈæ p t ə n s i
dy	d ˈaɪ
kirsty	k ˈɚ s t i
kors	k ˈɔ ɹ z
moa	m ˈoʊ ə
nn	ˈɛ n
ottomans	ˈɑ t ə m ə n z
