gāna	k aː n a
h	h eː
habakuka	h a p a k u k a
hae	h a e̯
haele	h a e̯ l e
hagai	h a k a i̯
hahai	h a h a i̯
hahau	h a h a u̯
hai	h a i̯
haikokene	h a i̯ k o k e n e
hailama	h a i̯ l a m a
hailawe	h a i̯ l a w e
hailepo	h a i̯ l e p o
hailuku	h a i̯ l u k u
haipa	h a i̯ p a
haipeliona	h a i̯ p e l i o n a
haka	h a k a
hakahaka	h a k a h a k a
hakakā	h a k a k aː
haku	h a k u
hakuhaku	h a k u h a k u
hala	h a l a
halahala	h a l a h a l a
halakepoka	h a l a k e p o k a
halaki	h a l a k i
hale	h a l e
halehale	h a l e h a l e
halelū	h a l e l uː
halemākaʻi	h a l e m aː k a ʔ i
haleʻiwa	h a l e ʔ i w a
hali	h a l i
haliaka	h a l i a k a
hame	h a m e
hamo	h a m o
hana	h a n a
hanahana	h a n a h a n a
hanalei	h a n a l e i̯
hanalē	h a n a l eː
hanauna	h a n a u̯ n a
hanele	h a n e l e
haneli	h a n e l i
hanini	h a n i n i
hano	h a n o
hanohano	h a n o h a n o
hanu	h a n u
hanuāpuaʻa	h a n u aː p u a ʔ a
hao	h a o̯
haole	h a o̯ l e
hapa	h a p a
hapahā	h a p a h aː
hapakolu	h a p a k o l u
hapalua	h a p a l u a
hasegawa	h a k e k a w a
hau	h a u̯
hauhau	h a u̯ h a u̯
haukalima	h a u̯ k a l i m a
haukapila	h a u̯ k a p i l a
haukaʻe	h a u̯ k a ʔ e
haulani	h a u̯ l a n i
haumea	h a u̯ m e a
haumia	h a u̯ m i a
haumāna	h a u̯ m aː n a
haunani	h a u̯ n a n i
haupia	h a u̯ p i a
hauʻoli	h a u̯ ʔ o l i
hawaiʻi	h a w a i̯ ʔ i
haʻa	h a ʔ a
haʻahaʻa	h a ʔ a h a ʔ a
haʻaheo	h a ʔ a h e o
haʻalele	h a ʔ a l e l e
haʻalulu	h a ʔ a l u l u
haʻawina	h a ʔ a w i n a
haʻihaʻi	h a ʔ i h a ʔ i
haʻiinoa	h a ʔ i i n o a
haʻikū	h a ʔ i k uː
haʻina	h a ʔ i n a
haʻuki	h a ʔ u k i
haʻupoho	h a ʔ u p o h o
he	h e
hea	h e a
heahea	h e a h e a
healani	h e a l a n i
hebera	h e p e l a
heberona	h e p e l o n a
heheʻe	h e h e ʔ e
heihei	h e i̯ h e i̯
hekehi	h e k e h i
hekekia	h e k e k i a
helahela	h e l a h e l a
hele	h e l e
helekū	h e l e k uː
helena	h e l e n a
helene	h e l e n e
heleāiʻa	h e l e aː i ʔ a
heleāwai	h e l e aː w a i̯
heleʻekela	h e l e ʔ e k e l a
helo	h e l o
helu	h e l u
heluhelu	h e l u h e l u
hema	h e m a
hemahema	h e m a h e m a
hemolele	h e m o l e l e
hene	h e n e
henehene	h e n e h e n e
henelē	h e n e l eː
henua	h e n u a
heo	h e o
hepa	h e p a
heu	h e u̯
hewa	h e w a
hezekia	h e k e k i a
heʻe	h e ʔ e
hiamoe	h i a m o e
hihiawai	h i h i a w a i̯
hihio	h i h i o
hikaluhi	h i k a l u h i
hiki	h i k i
hikina	h i k i n a
hikiāloa	h i k i aː l o a
hiku	h i k u
hili	h i l i
hilinaʻi	h i l i n a ʔ i
hilo	h i l o
hilu	h i l u
hina	h i n a
hinahina	h i n a h i n a
hinakā	h i n a k aː
hinaliʻi	h i n a l i ʔ i
hinekū	h i n e k uː
hinu	h i n u
hio	h i o
hipa	h i p a
hiu	h i̯ u
hiwa	h i w a
hiō	h i oː
hiʻi	h i ʔ i
hiʻiaka	h i ʔ i a k a
hiʻilani	h i ʔ i l a n i
hiʻohiʻona	h i ʔ o h i ʔ o n a
hiʻona	h i ʔ o n a
hiʻu	h i ʔ u
hiʻuhiʻu	h i ʔ u h i ʔ u
hoa	h o a
hoai	h o a i̯
hoakipa	h o a k i p a
hoana	h o a n a
hoe	h o e
hoehoe	h o e h o e
hohoki	h o h o k i
hoihoi	h o̯ i h o̯ i
hoikiuna	h o̯ i k i̯ u n a
hoki	h o k i
hoku	h o k u
hokua	h o k u a
hola	h o l a
holo	h o l o
holoholo	h o l o h o l o
holoholona	h o l o h o l o n a
holoi	h o l o̯ i
holokū	h o l o k uː
holoāiʻa	h o l o aː i ʔ a
hono	h o n o
honokaona	h o n o k a o̯ n a
honolulu	h o n o l u l u
honu	h o n u
honua	h o n u a
hope	h o p e
hopena	h o p e n a
hopohopo	h o p o h o p o
hou	h o u̯
hoʻaʻā	h o ʔ a ʔ aː
hoʻi	h o ʔ i
hoʻihoʻi	h o ʔ i h o ʔ i
hoʻohae	h o ʔ o h a e̯
hoʻohaku	h o ʔ o h a k u
hoʻohala	h o ʔ o h a l a
hoʻohalahala	h o ʔ o h a l a h a l a
hoʻohana	h o ʔ o h a n a
hoʻohanini	h o ʔ o h a n i n i
hoʻohanohano	h o ʔ o h a n o h a n o
hoʻohaole	h o ʔ o h a o̯ l e
hoʻohaʻalulu	h o ʔ o h a ʔ a l u l u
hoʻohele	h o ʔ o h e l e
hoʻohelehele	h o ʔ o h e l e h e l e
hoʻoheu	h o ʔ o h e u̯
hoʻoheʻe	h o ʔ o h e ʔ e
hoʻohina	h o ʔ o h i n a
hoʻoholo	h o ʔ o h o l o
hoʻoholoholo	h o ʔ o h o l o h o l o
hoʻohui	h o ʔ o h u i
hoʻohāliu	h o ʔ o h aː l i̯ u
hoʻohālāwai	h o ʔ o h aː l aː w a i̯
hoʻoikaika	h o ʔ o i k a i̯ k a
hoʻoilo	h o ʔ o i l o
hoʻokae	h o ʔ o k a e̯
hoʻokahua	h o ʔ o k a h u a
hoʻokala	h o ʔ o k a l a
hoʻokali	h o ʔ o k a l i
hoʻokamaliʻi	h o ʔ o k a m a l i ʔ i
hoʻokani	h o ʔ o k a n i
hoʻokaʻa	h o ʔ o k a ʔ a
hoʻokaʻawale	h o ʔ o k a ʔ a w a l e
hoʻokaʻukaʻu	h o ʔ o k a ʔ u k a ʔ u
hoʻokipa	h o ʔ o k i p a
hoʻokiʻekiʻe	h o ʔ o k i ʔ e k i ʔ e
hoʻokolo	h o ʔ o k o l o
hoʻokolohe	h o ʔ o k o l o h e
hoʻokolohua	h o ʔ o k o l o h u a
hoʻokomo	h o ʔ o k o m o
hoʻokoʻekoʻe	h o ʔ o k o ʔ e k o ʔ e
hoʻokoʻokoʻo	h o ʔ o k o ʔ o k o ʔ o
hoʻokua	h o ʔ o k u a
hoʻokuaʻāina	h o ʔ o k u a ʔ aː i̯ n a
hoʻokuke	h o ʔ o k u k e
hoʻokuʻu	h o ʔ o k u ʔ u
hoʻokāne	h o ʔ o k aː n e
hoʻolaka	h o ʔ o l a k a
hoʻolaukōnā	h o ʔ o l a u̯ k oː n aː
hoʻolaulā	h o ʔ o l a u̯ l aː
hoʻolawe	h o ʔ o l a w e
hoʻolei	h o ʔ o l e i̯
hoʻoleilana	h o ʔ o l e i̯ l a n a
hoʻolimalima	h o ʔ o l i m a l i m a
hoʻolohe	h o ʔ o l o h e
hoʻololi	h o ʔ o l o l i
hoʻoluli	h o ʔ o l u l i
hoʻolālā	h o ʔ o l aː l aː
hoʻomaha	h o ʔ o m a h a
hoʻomaikaʻi	h o ʔ o m a i̯ k a ʔ i
hoʻomaka	h o ʔ o m a k a
hoʻomakaʻu	h o ʔ o m a k a ʔ u
hoʻomake	h o ʔ o m a k e
hoʻomakua	h o ʔ o m a k u a
hoʻomale	h o ʔ o m a l e
hoʻomalihini	h o ʔ o m a l i h i n i
hoʻomalolo	h o ʔ o m a l o l o
hoʻomana	h o ʔ o m a n a
hoʻomanaʻo	h o ʔ o m a n a ʔ o
hoʻomanō	h o ʔ o m a n oː
hoʻomaopopo	h o ʔ o m a o̯ p o p o
hoʻomaʻalahi	h o ʔ o m a ʔ a l a h i
hoʻomaʻamaʻa	h o ʔ o m a ʔ a m a ʔ a
hoʻomaʻau	h o ʔ o m a ʔ a u̯
hoʻomaʻemaʻe	h o ʔ o m a ʔ e m a ʔ e
hoʻomaʻi	h o ʔ o m a ʔ i
hoʻomikanele	h o ʔ o m i k a n e l e
hoʻomikomiko	h o ʔ o m i k o m i k o
hoʻomoana	h o ʔ o m o a n a
hoʻomoʻa	h o ʔ o m o ʔ a
hoʻomāhu	h o ʔ o m aː h u
hoʻomākeʻaka	h o ʔ o m aː k e ʔ a k a
hoʻomākonā	h o ʔ o m aː k o n aː
hoʻomālie	h o ʔ o m aː l i e
hoʻomālielie	h o ʔ o m aː l i e l i e
hoʻomāmā	h o ʔ o m aː m aː
hoʻomāʻona	h o ʔ o m aː ʔ o n a
hoʻonalu	h o ʔ o n a l u
hoʻonani	h o ʔ o n a n i
hoʻonaʻauao	h o ʔ o n a ʔ a u̯ a o̯
hoʻonaʻaupō	h o ʔ o n a ʔ a u̯ p oː
hoʻoneo	h o ʔ o
hoʻoneʻe	h o ʔ o n e ʔ e
hoʻonihoniho	h o ʔ o n i h o n i h o
hoʻonoho	h o ʔ o n o h o
hoʻonuha	h o ʔ o n u h a
hoʻonui	h o ʔ o n u i
hoʻonuinui	h o ʔ o n u i n u i
hoʻonā	h o ʔ o n aː
hoʻopae	h o ʔ o p a e̯
hoʻopalaka	h o ʔ o p a l a k a
hoʻopau	h o ʔ o p a u̯
hoʻopaʻa	h o ʔ o p a ʔ a
hoʻopaʻahao	h o ʔ o p a ʔ a h a o̯
hoʻopaʻanaʻau	h o ʔ o p a ʔ a n a ʔ a u̯
hoʻopaʻapū	h o ʔ o p a ʔ a p uː
hoʻopelapela	h o ʔ o p e l a p e l a
hoʻopilikia	h o ʔ o p i l i k i a
hoʻopio	h o ʔ o p i o
hoʻopiʻo	h o ʔ o p i ʔ o
hoʻopoe	h o ʔ o p o e
hoʻoponopono	h o ʔ o p o n o p o n o
hoʻopuka	h o ʔ o p u k a
hoʻopule	h o ʔ o p u l e
hoʻopālua	h o ʔ o p aː l u a
hoʻopāweo	h o ʔ o p aː w e o
hoʻopōhaku	h o ʔ o p oː h a k u
hoʻopōʻai	h o ʔ o p oː ʔ a i̯
hoʻopūhili	h o ʔ o p uː h i l i
hoʻoulu	h o ʔ o u l u
hoʻouluhua	h o ʔ o u l u h u a
hoʻowahine	h o ʔ o w a h i n e
hoʻowela	h o ʔ o w e l a
hoʻowīwī	h o ʔ o w iː w iː
hoʻoʻino	h o ʔ o ʔ i n o
hoʻoʻulaʻula	h o ʔ o ʔ u l a ʔ u l a
hoʻā	h o ʔ aː
hoʻāhiahi	h o ʔ aː h i a h i
hoʻāhu	h o ʔ aː h u
hoʻākoakoa	h o ʔ aː k o a k o a
hoʻākua	h o ʔ aː k u a
hoʻāla	h o ʔ a l a
hoʻāli	h o ʔ aː l i
hoʻēmi	h oː ʔ eː m i
hoʻīli	h o ʔ iː l i
hoʻōla	h o ʔ oː l a
hoʻōnaha	h o ʔ oː n a h a
hoʻōnea	h o ʔ oː n e a
hua	h u a
huakaʻi	h u a k a ʔ i
huakō	h u a k oː
huaʻōlelo	h u a ʔ oː l e l o
hue	h u e
huhu	h u h u
huhū	h u h uː
hui	h u i
huila	h u i l a
huinahā	h u i n a h aː
huinakolu	h u i n a k o l u
huki	h u k i
hukialewa	h u k i a l e w a
huku	h u k u
hula	h u l a
huli	h u l i
hulihuli	h u l i h u l i
hulina	h u l i n a
hulinea	h u l i n e a
huliāmahi	h u l i aː m a h i
hulu	h u l u
huluhulu	h u l u h u l u
humuhumu	h u m u h u m u
humuhumunukunukuāpuaʻa	h u m u h u m u n u k u n u k u aː p u a ʔ a
huna	h u n a
hunahuna	h u n a h u n a
hunakalia	h u n a k a l i a
hunāhunā	h u n aː h u n aː
huʻa	h u ʔ a
huʻahuʻa	h u ʔ a h u ʔ a
huʻihuʻi	h u ʔ i h u ʔ i
hā	h aː
hāhā	h aː h aː
hākiʻi	h aː k i ʔ i
hālana	h aː l a n a
hālau	h aː l a u̯
hāliu	h aː l i̯ u
hāliʻi	h aː l i ʔ i
hāliʻimaile	h aː l i ʔ i m a i̯ l e
hāloliʻili	h aː l o l i ʔ i l i
hālula	h aː l u l a
hālāwai	h aː l aː w a i̯
hālō	h aː l oː
hāmeʻa	h aː m e ʔ a
hāna	h aː n a
hānai	h aː n a i̯
hānana	h aː n a n a
hānau	h aː n a u̯
hāpa	h aː p a
hāpai	h aː p a i̯
hāpuʻu	h aː p u ʔ u
hāuli	h aː u l i
hāuna	h aː u n a
hāʻawe	h aː ʔ aː a w e
hāʻawi	h aː ʔ a w i
hāʻuke	h aː ʔ u k e
hāʻule	h aː ʔ u l e
hāʻāpuka	h aː ʔ aː p u k a
hē	h eː
hēkī	h eː k iː
hēʻī	h eː ʔ iː
hīhī	h iː h iː
hīkiʻi	h iː k i ʔ i
hīmeni	h iː m e n i
hīnano	h iː n a n o
hīnaʻi	h iː n a ʔ i
hīʻōʻō	h iː ʔ oː ʔ oː
hō	h oː
hōkū	h oː k uː
hōkūhele	h oː k uː h e l e
hōkūlani	h oː k uː l a n i
hōkūloa	h oː k uː l o a
hōkūnaʻi	h oː k uː n a ʔ i
hōkūʻula	h oː k uː ʔ u l a
hōlani	h oː l a n i
hōloʻa	h oː l o ʔ a
hōʻae	h oː ʔ a e̯
hōʻai	h oː ʔ a i̯
hōʻaiā	h oː ʔ a i̯ aː
hōʻaiʻē	h oː ʔ a i̯ ʔ eː
hōʻaka	h oː ʔ a k a
hōʻakaʻaka	h oː ʔ a k a ʔ a k a
hōʻalo	h oː ʔ a l o
hōʻano	h oː ʔ a n o
hōʻaumoe	h oː ʔ a u̯ m o e
hōʻauʻau	h oː ʔ a u̯ ʔ a u̯
hōʻelemakule	h oː ʔ e l e m a k u l e
hōʻike	h oː ʔ i k e
hōʻikeʻike	h oː ʔ i k e ʔ i k e
hōʻino	h oː ʔ i n o
hōʻoia	h oː ʔ o̯ i a
hōʻole	h oː ʔ o l e
hōʻona	h oː ʔ o n a
hōʻonaʻona	h oː ʔ o n a ʔ o n a
hōʻono	h oː ʔ o n o
hōʻā	h oː ʔ aː
hōʻōpā	h oː ʔ oː p aː
hū	h uː
hūi	h uː i
hūnā	h uː n aː
i	i
ia	i a
iakopa	i a k o p a
iakopo	i a k o p o
ianakama	i a n a k a m a
ianuali	i a n u a l i
iapa	i a p a
iaʻu	i a ʔ u
ielukalema	i e l u k a l e m a
iemene	i e m e n e
ieremia	i e l e m i a
ieriko	i e l i k o
iho	i h o
ihoiho	i h o i h o
ihola	i h o l a
ihona	i h o n a
ihu	i h u
ikaika	i k a i̯ k a
ikehu	i k e h u
ikiiki	i k i i k i
ilelo	i l e l o
ili	i l i
ilina	i l i n a
ilo	i l o
iloano	i l o a n o
imu	i m u
inoa	i n o a
inu	i n u
inumia	i n u m i a
ioane	i o a n e
ioba	i o p a
iokepa	i o k e p a
iona	i o n a
ioredāne	i o l e k aː n e
ioʻela	i o ʔ e l a
ipu	i p u
iuda	i̯ u k a
iulai	i̯ u l a i̯
iune	i̯ u n e
iwa	i w a
iwakālua	i w a k aː l u a
iwi	i w i
iā	i aː
iākala	i aː k a l a
iāpana	i aː p a n a
iʻa	i ʔ a
k	k eː
ka	k a
kaena	k a e̯ n a
kaha	k a h a
kahahānai	k a h a h aː n a i̯
kahakaha	k a h a k a h a
kahakai	k a h a k a i̯
kahakō	k a h a k oː
kahalaomāpuana	k a h a l a o m aː p u a n a
kahale	k a h a l e
kahananui	k a h a n a n u i
kahaone	k a h a o n e
kahawai	k a h a w a i̯
kahaʻi	k a h a ʔ i
kahe	k a h e
kahealani	k a h e a l a n i
kahele	k a h e l e
kahi	k a h i
kahiki	k a h i k i
kahiko	k a h i k o
kahikolu	k a h i k o l u
kahoʻolawe	k a h o ʔ o l a w e
kahu	k a h u
kahua	k a h u a
kahuapaʻa	k a h u a p a ʔ a
kahue	k a h u e
kahula	k a h u l a
kahului	k a h u l u i
kahuna	k a h u n a
kai	k a i̯
kaikaina	k a i̯ k a i̯ n a
kaikamahine	k a i̯ k a m a h i n e
kaikana	k a i̯ k a n a
kaikoʻeke	k a i̯ k o ʔ e k e
kaikuahine	k a i̯ k u a h i n e
kaikuaʻana	k a i̯ k u a ʔ a n a
kaikunāne	k a i̯ k u n aː n e
kaila	k a i̯ l a
kailani	k a i̯ l a n i
kaimana	k a i̯ m a n a
kaina	k a i̯ n a
kainalu	k a i̯ n a l u
kainoa	k a i̯ n o a
kainui	k a i̯ n u i
kaioke	k a i̯ o k e
kaipo	k a i̯ p o
kaiwi	k a i̯ w i
kaka	k a k a
kakahiaka	k a k a h i a k a
kakalameko	k a k a l a m e k o
kakalia	k a k a l i a
kakalina	k a k a l i n a
kala	k a l a
kalai	k a l a i̯
kalaikona	k a l a i̯ k o n a
kalaima	k a l a i̯ m a
kalaina	k a l a i̯ n a
kalaiwa	k a l a i̯ w a
kalaka	k a l a k a
kalakala	k a l a k a l a
kalalaina	k a l a l a i̯ n a
kalama	k a l a m a
kalame	k a l a m e
kalani	k a l a n i
kalapuna	k a l a p u n a
kalawaiʻa	k a l a w a i̯ ʔ a
kalaʻi	k a l a ʔ i
kale	k a l e
kalehua	k a l e h u a
kalei	k a l e i̯
kaleialoha	k a l e i̯ a l o h a
kaleikaumaka	k a l e i̯ k a u̯ m a k a
kaleiokalani	k a l e i̯ o k a l a n i
kalema	k a l e m a
kalena	k a l e n a
kalenekalio	k a l e n e k a l i o
kaleo	k a l e o
kaleolani	k a l e o l a n i
kaleponi	k a l e p o n i
kali	k a l i
kalia	k a l i a
kalikimaka	k a l i k i m a k a
kaliko	k a l i k o
kalili	k a l i l i
kalima	k a l i m a
kalipuna	k a l i p u n a
kaliʻa	k a l i ʔ a
kalo	k a l o
kalolaina	k a l o l a i̯ n a
kaloline	k a l o l i n e
kalua	k a l u a
kalukalu	k a l u k a l u
kalā	k a l aː
kama	k a m a
kamabodia	k a m a p o k i a
kamahiʻai	k a m a h i ʔ a i̯
kamaile	k a m a i̯ l e
kamaka	k a m a k a
kamaki	k a m a k i
kamakuaka	k a m a k u a k a
kamala	k a m a l a
kamalani	k a m a l a n i
kamalei	k a m a l e i̯
kamaliʻi	k a m a l i ʔ i
kamani	k a m a n i
kamapuaʻa	k a m a p u a ʔ a
kamaʻāina	k a m a ʔ aː i̯ n a
kamehameha	k a m e h a m e h a
kamepiula	k a m e p i̯ u l a
kamepuila	k a m e p u i l a
kameāloha	k a m e aː l o h a
kamila	k a m i l a
kamoʻoalewa	k a m o ʔ o a l e w a
kamāhana	k a m aː h a n a
kanaka	k a n a k a
kanakā	k a n a k aː
kanaloa	k a n a l o a
kanaluna	k a n a l u n a
kanani	k a n a n i
kanapela	k a n a p e l a
kanapī	k a n a p iː
kanekaka	k a n e k a k a
kani	k a n i
kanikau	k a n i k a u̯
kanimeki	k a n i m e k i
kanoa	k a n o a
kanoelani	k a n o e l a n i
kao	k a o̯
kaomaʻaikū	k a o̯ m a ʔ a i̯ k uː
kaona	k a o̯ n a
kapa	k a p a
kapalakiko	k a p a l a k i k o
kapalua	k a p a l u a
kapeka	k a p e k a
kaperenauma	k a p e l e n a u̯ m a
kapika	k a p i k a
kapikala	k a p i k a l a
kapiʻolani	k a p i ʔ o l a n i
kapono	k a p o n o
kapua	k a p u a
kapuahi	k a p u a h i
kapule	k a p u l e
katala	k a k a l a
kau	k a u̯
kaua	k a u̯ a
kauaʻi	k a u̯ a ʔ i
kauhi	k a u̯ h i
kauka	k a u̯ k a
kaukani	k a u̯ k a n i
kaukau	k a u̯ k a u̯
kaulana	k a u̯ l a n a
kaulaʻi	k a u̯ l a ʔ i
kaumaha	k a u̯ m a h a
kaumokuʻāina	k a u̯ m o k u ʔ aː i̯ n a
kauō	k a u̯ oː
kauʻi	k a u̯ ʔ i
kauʻilani	k a u̯ ʔ i l a n i
kawa	k a w a
kawai	k a w a i̯
kawailani	k a w a i̯ l a n i
kawehi	k a w e h i
kawelo	k a w e l o
kawena	k a w e n a
kaʻa	k a ʔ a
kaʻaka	k a ʔ a k a
kaʻanāʻanā	k a ʔ a n aː ʔ a n aː
kaʻaukai	k a ʔ a u̯ k a i̯
kaʻawale	k a ʔ a w a l e
kaʻe	k a ʔ e
kaʻehu	k a ʔ e h u
kaʻena	k a ʔ e n a
kaʻepaokaʻāwela	k a ʔ e p a o k a ʔ aː w e l a
kaʻi	k a ʔ i
kaʻili	k a ʔ i l i
kaʻimi	k a ʔ i m i
kaʻiulani	k a ʔ i̯ u l a n i
kaʻo	k a ʔ o
kaʻohu	k a ʔ o h u
kaʻokaʻo	k a ʔ o k a ʔ o
kaʻu	k a ʔ u
kaʻuhane	k a ʔ u h a n e
kaʻukaʻu	k a ʔ u k a ʔ u
ke	k e
kea	k e a
keahi	k e a h i
keaka	k e a k a
keakea	k e a k e a
keala	k e a l a
kealalaina	k e a l a l a i̯ n a
kealani	k e a l a n i
kealiʻi	k e a l i ʔ i
kealoha	k e a l o h a
keanu	k e a n u
keao	k e a o̯
keaopō	k e a o̯ p oː
keawe	k e a w e
keha	k e h a
keikilani	k e i̯ k i l a n i
keimoka	k e i̯ m o k a
keka	k e k a
kekeka	k e k e k a
kekele	k e k e l e
kekepa	k e k e p a
kekoa	k e k o a
kekokehome	k e k o k e h o m e
kekokia	k e k o k i a
kelawea	k e l a w e a
keleawe	k e l e a w e
keleka	k e l e k a
kelekia	k e l e k i a
kelekolio	k e l e k o l i o
kelemānia	k e l e m aː n i a
kelewine	k e l e w i n e
keliʻi	k e l i ʔ i
kelupaina	k e l u p a i̯ n a
kenekoa	k e n e k o a
kenekuke	k e n e k u k e
kenekī	k e n e k iː
kenemaka	k e n e m a k a
keoki	k e o k i
keokia	k e o k i a
keola	k e o l a
keona	k e o n a
keonaona	k e o n a o̯ n a
keone	k e o n e
keoni	k e o n i
keonimana	k e o n i m a n a
kepa	k e p a
kepakemapa	k e p a k e m a p a
kepania	k e p a n i a
kepano	k e p a n o
kepanī	k e p a n iː
kepola	k e p o l a
keu	k e u̯
keō	k e oː
keʻala	k e ʔ a l a
keʻalohilani	k e ʔ a l o h i l a n i
keʻehi	k e ʔ e h i
keʻena	k e ʔ e n a
keʻokeʻo	k e ʔ o k e ʔ o
kia	k i a
kiana	k i a n a
kiawe	k i a w e
kiaʻi	k i a ʔ i
kiele	k i e l e
kika	k i k a
kikako	k i k a k o
kikiki	k i k i k i
kikilia	k i k i l i a
kikinē	k i k i n eː
kiko	k i k o
kikokiko	k i k o k i k o
kikī	k i k iː
kila	k i l a
kilakila	k i l a k i l a
kilia	k i l i a
kilika	k i l i k a
kilikina	k i l i k i n a
kiliona	k i l i o n a
kilo	k i l o
kilohana	k i l o h a n a
kilohi	k i l o h i
kime	k i m e
kimo	k i m o
kimokeo	k i m o k e o
kimona	k i m o n a
kimu	k i m u
kina	k i n a
kini	k i n i
kinikiu	k i n i k i̯ u
kinipōpō	k i n i p oː p oː
kino	k i n o
kinoea	k i n o e a
kinohi	k i n o h i
kinopaʻa	k i n o p a ʔ a
kinowai	k i n o w a i̯
kio	k i o
kione	k i o n e
kipa	k i p a
kipaku	k i p a k u
kipi	k i p i
kipikelia	k i p i k e l i a
kipola	k i p o l a
kiʻe	k i ʔ e
kiʻekiʻe	k i ʔ e k i ʔ e
kiʻi	k i ʔ i
kiʻiʻoniʻoni	k i ʔ i ʔ o n i ʔ o n i
ko	k o
koa	k o a
koaea	k o a e̯ a
koali	k o a l i
kohe	k o h e
koho	k o h o
kohu	k o h u
koi	k o̯ i
koke	k o k e
koko	k o k o
kokoke	k o k o k e
kokoko	k o k o k o
kokoleka	k o k o l e k a
kokomi	k o k o m i
kokomo	k o k o m o
kole	k o l e
koleka	k o l e k a
kolili	k o l i l i
kolo	k o l o
koloa	k o l o a
kolohe	k o l o h e
kolokea	k o l o k e a
kololako	k o l o l a k o
kolomepia	k o l o m e p i a
kolomona	k o l o m o n a
kolomupia	k o l o m u p i a
kolopā	k o l o p aː
kolosa	k o l o k a
kolu	k o l u
koma	k o m a
komohana	k o m o h a n a
kona	k o n a
konakona	k o n a k o n a
konekikuka	k o n e k i k u k a
konini	k o n i n i
kono	k o n o
konohī	k o n o h iː
konā	k o n aː
konākonā	k o n aː k o n aː
kopa	k o p a
kopaea	k o p a e̯ a
kope	k o p e
korineto	k o l i n e k o
kou	k o u̯
koʻa	k o ʔ a
koʻekoʻe	k o ʔ e k o ʔ e
koʻo	k o ʔ o
koʻokoʻo	k o ʔ o k o ʔ o
koʻu	k o ʔ u
kua	k u a
kuahao	k u a h a o̯
kuahine	k u a h i n e
kuamoʻo	k u a m o ʔ o
kuaʻana	k u a ʔ a n a
kuekena	k u e k e n a
kuekene	k u e k e n e
kuene	k u e n e
kuete	k u e k e
kuhi	k u h i
kuhia	k u h i a
kuhina	k u h i n a
kui	k u i
kuikilana	k u i k i l a n a
kuikilani	k u i k i l a n i
kuikui	k u i k u i
kuilei	k u i l e i̯
kuka	k u k a
kukana	k u k a n a
kuki	k u k i
kukui	k u k u i
kukukū	k u k u k uː
kukula	k u k u l a
kukule	k u k u l e
kukuluaeʻo	k u k u l u a e̯ ʔ o
kula	k u l a
kulanui	k u l a n u i
kulaʻi	k u l a ʔ i
kule	k u l e
kuleana	k u l e a n a
kuleke	k u l e k e
kulia	k u l i a
kulu	k u l u
kulāiwi	k u l aː i w i
kumu	k u m u
kumuhana	k u m u h a n a
kumukānāwai	k u m u k aː n aː w a i̯
kumulipo	k u m u l i p o
kumulāʻau	k u m u l aː ʔ a u̯
kuna	k u n a
kunāne	k u n aː n e
kupelo	k u p e l o
kupu	k u p u
