amela	a m ɛ l a
americij	a m ɛ r ìː t͡s i j
amerika	a m ɛ́ː r i k a
ameriški	a m ɛ́ː r i ʃ k i
amfiteater	a m f i t ɛ àː t ə r
amon	àː m ɔ n
ampak	á m p a k
amper	a m p ɛ́ː r
amputirati	a m p u t íː r a t i
amsterdam	àː m s t ɛ r d a m
amulet	a m u l éː t
ana	àː n a
anakonda	a n a k óː n d a
analen	a n áː l ə n
analogija	a n a l ɔ ɡ íː j a
ananas	áː n a n a s
anarhist	a n a r x íː s t
anarhizem	a n a r x ìː z ə m
anatomija	a n a t ɔ m íː j a
andaluzija	a n d a l ùː z i j a
anderluh	a n d ɛ r l ùː x
andolšek	a n d ɔ̀ː l ʃ ɛ k
andora	a n d óː r a
andraž	a n d r áː ʃ
andreaš	a n d r ɛ àː ʃ
andrej	a n d r ɛ̀ː j
andreja	a n d r ɛ̂ j a
andrejka	a n d r ɛ̂ j k a
anej	a n ɛ̂ j
angel	àː n ɡ ɛ l
angelca	a n ɡ éː l t͡s a
angleški	a n ɡ l éː ʃ k i
angleško	a n ɡ l éː ʃ k ɔ
angleščina	a n ɡ l éː ʃ t͡ʃ i n a
anglež	a n ɡ l éː ʃ
angležinja	a n ɡ l éː ʒ i n j a
anglija	áː n ɡ l i j a
anglistika	a n ɡ l ìː s t i k a
angola	a n ɡ ɔ̀ː l a
anica	áː n i t͡s a
ankara	àː n k a r a
anomalija	a n ɔ m a l íː j a
antarktika	a n t àː r k t i k a
antikultura	áː n t i k u l t úː r a
antilopa	a n t i l óː p a
antimon	a n t i m óː n
antlej	àː n t l ɛ j
anton	a n t óː n
antonim	a n t ɔ n íː m
anzeljc	àː n z ɛ l t͡s
anžel	a n ʒ ɛ̀ː l
anžlovar	àː n ʒ l ɔ ʋ a r
anžur	a n ʒ ùː r
apartma	a p a r t m áː
apačnik	àː p a t͡ʃ n i k
apnar	àː p n a r
apnenec	a p n èː n ə t͡s
apokalipsa	a p ɔ k a l íː p s a
apostrof	a p ɔ s t r óː f
april	a p r íː l
apšner	àː p ʃ n ɛ r
arabija	a r â b i j a
arabski	a r áː p s k i
aragonit	a r a ɡ ɔ n íː t
arašid	a r a ʃ íː t
argentina	a r ɡ ɛ n t ìː n a
argon	a r ɡ óː n
arh	áː r x
arhangel	a r x àː n ɡ ɛ l
arhar	àː r x a r
arhitektura	a r x i t ɛ k t úː r a
arhivar	a r x i ʋ àː r
aristokracija	a r i s t ɔ k r a t͡s íː j a
aristotel	a r i s t óː t ɛ l
armada	a r m áː d a
armenija	a r m èː n i j a
armenski	a r m èː n s k i
artefakt	a r t ɛ f áː k t
arterija	a r t ɛ̀ː r i j a
arzen	a r z éː n
arčan	àː r t͡ʃ a n
arčon	a r t͡ʃ ɔ̀ː n
as	áː s
asimetrija	á s i m ɛ t r íː j a
asklepij	a s k l èː p i j
aspik	a s p íː k
astat	a s t áː t
asteroid	a s t ɛ r ɔ íː t
astrofizika	áː s t r ɔ f ìː z i k a
astrologija	a s t r ɔ l ɔ ɡ íː j a
astronomija	a s t r ɔ n ɔ m íː j a
ateizem	a t ɛ ìː z ə m
atena	a t éː n a
atene	a t éː n ɛ
atol	a t óː l
atom	a t óː m
atomski	a t óː m s k i
atonalen	á t ɔ n áː l ə n
atrij	àː t r i j
avbar	àː ʋ b a r
avbelj	àː ʋ b ɛ l
avberšek	àː ʋ b ɛ r ʃ ɛ k
avgust	a ʋ ɡ úː s t
avguštin	a ʋ ɡ u ʃ t íː n
avsec	àː ʋ s ɛ t͡s
avsenik	àː ʋ s ɛ n i k
avstralija	a ʋ s t r àː l i j a
avstrija	áː ʋ s t r i j a
avstrijec	a ʋ s t r íː j ə t͡s
avstrijka	a ʋ s t r íː j k a
avstrijski	a ʋ s t r íː j s k i
avtizem	a ʋ t ìː z ɛ m
avto	áː ʋ t ɔ
avtobus	áː ʋ t ɔ b u s
avtocesta	áː ʋ t ɔ t͡s èː s t a
avtodrom	a ʋ t ɔ d r ɔ̀ː m
avtohiša	áː ʋ t ɔ x ìː ʃ a
avtokracija	a ʋ t ɔ k r a t͡s íː j a
avtomehanik	áː ʋ t ɔ m ɛ x àː n i k
avtopralnica	áː ʋ t ɔ p r áː l n i t͡s a
avtor	àː ʋ t ɔ r
avtosedež	áː ʋ t ɔ s éː d ɛ ʃ
avtosugestija	áː ʋ t ɔ s u ɡ ɛ s t íː j a
avtošola	áː ʋ t ɔ ʃ óː l a
azerbajdžan	a z ɛ r b a j d͡ʒ áː n
azerbajdžanski	a z ɛ r b a j d͡ʒ áː n s k i
azija	àː z i j a
azil	a z íː l
azra	a z r a
ažbe	a ʒ b ɛ̀
ažman	àː ʒ m a n
b	b
baba	b àː b a
babica	b àː b i t͡s a
babič	b àː b i t͡ʃ
babuder	b àː b u d ɛ r
bac	b a t͡s
bagar	b a ɡ àː r
bagdad	b àː ɡ d a t
bager	b àː ɡ ə r
bagrist	b a ɡ r íː s t
bahami	b a x áː m i
bahor	b àː x ɔ r
bahrajn	b a x r áː j n
bahun	b a x ùː n
bajc	b àː j t͡s
bajen	b áː j ə n
bajonet	b a j ɔ n éː t
bajta	b áː j t a
bakala	b a k a l áː
baker	b àː k ə r
bakla	b áː k l a
baklonosec	b a k l ɔ n óː s ɛ t͡s
balet	b a l éː t
balkan	b a l k àː n
balkovec	b àː l k ɔ ʋ ɛ t͡s
bambus	b áː m b u s
bangladeš	b â n ɡ l a d ɛ ʃ
banja	b àː n j a
banka	b áː n k a
bar	b áː r
barantati	b a r a n t àː t i
barbados	b a r b â d ɔ s
barcelona	b a r t͡s ɛ l óː n a
barica	b áː r i t͡s a
barij	b àː r i j
barion	b a r i j óː n
barka	b áː r k a
barva	b áː r ʋ a
bas	b áː s
basati	b àː s a t i
bask	b áː s k
baskovski	b áː s k ɔ ʋ s k i
baskovščina	b áː s k ɔ ʋ ʃ t͡ʃ i n a
bate	b áː t ɛ
baterija	b a t ɛ r íː j a
bati	b àː t i
batiskaf	b a t i s k áː f
batič	b àː t i t͡ʃ
bauer	b a u ɛ r
bavarska	b a ʋ áː r s k a
bavcon	b a ʋ t͡s ɔ̀ː n
bavdaž	b àː ʋ d a ʃ
bavdek	b àː ʋ d ɛ k
bavec	b àː ʋ ɛ t͡s
bavčar	b àː ʋ t͡ʃ a r
baza	b àː z a
bazalt	b a z áː l t
bazen	b a z éː n
bačar	b àː t͡ʃ a r
bačič	b àː t͡ʃ i t͡ʃ
baš	b àː ʃ
baša	b àː ʃ a
be	b éː
beda	b èː d a
bedak	b ɛ d àː k
beden	b èː d ə n
bednejši	b èː d n ɛ j ʃ i
bedrač	b ɛ d r àː t͡ʃ
bedro	b ɛ̀ː d r ɔ
beg	b éː k
begunec	b ɛ ɡ úː n ə t͡s
beguš	b ɛ̀ː ɡ u ʃ
bejrut	b ɛ̂ j r u t
bek	b ɛ̀ː k
bel	b èː ʋ
belaj	b ɛ l àː j
belak	b ɛ l àː k
belejši	b ɛ l ɛ́ː j ʃ i
belgija	b èː l ɡ i j a
belgijski	b èː l ɡ i j s k i
belina	b ɛ l ìː n a
beljak	b ɛ l j àː k
belorusija	b ɛ l ɔ r úː s i j a
beloruski	b ɛ l ɔ r úː s k i
beloruščina	b ɛ l ɔ r úː ʃ t͡ʃ i n a
beltram	b ɛ̀ː l t r a m
benda	b ɛ̀ː n d a
benedejčič	b ɛ n ɛ d ɛ̀ː j t͡ʃ i t͡ʃ
benetke	b ɛ n éː t k ɛ
benigar	b ɛ̀ː n i ɡ a r
benin	b ɛ n ìː n
beno	b éː n ɔ
benzen	b ɛ n z éː n
beograd	b éː ɔ ɡ r a t
berdajs	b ɛ r d àː j s
berdavs	b ɛ r d àː ʋ s
berden	b ɛ̀ː r d ɛ n
berdnik	b ɛ̀ː r d n i k
berdon	b ɛ r d ɔ̀ː n
bergant	b ɛ r ɡ àː n t
berger	b ɛ̀ː r ɡ ɛ r
bergla	b éː r ɡ l a
berilij	b ɛ r ìː l i j
berkelij	b ɛ r k èː l i j
berlin	b ɛ r l ìː n
bern	b ɛ̂ ə r n
berta	b ɛ́ː r t a
bertoncelj	b ɛ r t óː n t͡s ɛ l
beseda	b ɛ s éː d a
beseden	b ɛ s éː d ə n
besedilo	b ɛ s ɛ d ìː l ɔ
besediloslovje	b ɛ s ɛ d i l ɔ s l ɔ́ː ʋ j ɛ
besedotvoren	b ɛ s ɛ d ɔ t ʋ òː r ə n
besedotvorje	b ɛ s ɛ d ɔ t ʋ óː r j ɛ
betežen	b ɛ t èː ʒ ə n
betežnejši	b ɛ t èː ʒ n ɛ j ʃ i
betlehem	b éː t l ɛ x ɛ m
beton	b ɛ t óː n
bevc	b ɛ̀ː ʋ t͡s
bezeg	b ə z ə́ k
bezjak	b ɛ z j àː k
bezlaj	b ɛ z l áː j
bežati	b ɛ ʒ àː t i
bik	b í k
biksati	b ìː k s a t i
bine	b íː n ɛ
binom	b i n óː m
biokemija	b íː j ɔ k ɛ m íː j a
biološki	b i ɔ l óː ʃ k i
biro	b ìː r ɔ
birtija	b i r t íː j a
bisaga	b i s àː ɡ a
biseksualnost	b íː s ɛ k s u áː l n ɔ s t
biser	b íː s ɛ r
bistvo	b íː s t ʋ ɔ
biti	b ìː t i
bitje	b ìː t j ɛ
bivol	b íː ʋ ɔ l
bivši	b íː ʋ ʃ i
bizantinski	b i z a n t íː n s k i
bizgec	b íː z ɡ ə t͡s
bizjak	b ìː z j a k
bizmut	b íː z m u t
bizon	b íː z ɔ n
bič	b ìː t͡ʃ
blag	b l áː k
blagajna	b l a ɡ áː j n a
blago	b l a ɡ óː
blagosloviti	b l a ɡ ɔ s l ɔ ʋ ìː t i
blatnik	b l áː t n i k
blato	b l àː t ɔ
blazen	b l àː z ə n
blaznik	b l áː z n i k
blaž	b l áː ʃ
blažka	b l áː ʃ k a
bled	b l éː t
blesteti	b l ɛ s t èː t i
blesti	b l ɛ̀ː s t i
blizek	b l ìː z ə k
blizu	b l ìː z u
bliže	b l íː ʒ ɛ
bližje	b l íː ʒ j ɛ
bližnjica	b l íː ʒ n j i t͡s a
bo	b óː
boben	b óː b ə n
bober	b òː b ə r
bocvana	b ɔ t͡s ʋ àː n a
bodi	b òː d i
bodimo	b òː d i m ɔ
bodita	b òː d i t a
bodite	b òː d i t ɛ
bodiva	b òː d i ʋ a
bodo	b óː d ɔ
bog	b óː k
bogastvo	b ɔ ɡ áː s t ʋ ɔ
bogat	b ɔ ɡ á t
bogataj	b ɔ ɡ a t àː j
bogatejši	b ɔ ɡ a t ɛ́ː j ʃ i
boginja	b ɔ ɡ ìː n j a
bogomir	b ɔ̀ː ɡ ɔ m i r
bogomira	b ɔ ɡ ɔ m íː r a
bogomolka	b ɔ ɡ ɔ m óː l k a
bogoslužje	b ɔ ɡ ɔ s l úː ʒ j ɛ
boja	b óː j a
bojana	b ɔ j àː n a
bojazen	b ɔ j áː z ə n
bojo	b óː j ɔ
bokal	b ɔ k àː l
bolan	b ɔ l áː n
boleti	b ɔ l èː t i
bolezen	b ɔ l éː z ə n
bolečina	b ɔ l ɛ t͡ʃ ìː n a
bolgar	b ɔ l ɡ áː r
bolgarija	b ɔ l ɡ àː r i j a
bolgarka	b ɔ l ɡ áː r k a
bolgarski	b ɔ l ɡ àː r s k i
bolgarsko	b ɔ l ɡ àː r s k ɔ
bolgarščina	b ɔ l ɡ àː r ʃ t͡ʃ i n a
bolha	b ɔ̀ː ʋ x a
bolivija	b ɔ l ìː ʋ i j a
bolj	b ɔ́ l
bolje	b óː l j ɛ
boljše	b óː l ʃ ɛ
boljši	b óː l ʃ i
bolka	b ɔ̀ː l k a
bolnica	b óː l n i t͡s a
bolnik	b ɔ ʋ n ìː k
bolnišnica	b ɔ ʋ n íː ʃ n i t͡s a
bolta	b ɔ̀ː l t a
boltar	b ɔ̀ː l t a r
bolšjak	b ɔ̂ l ʃ j a k
bom	b óː m
bomba	b óː m b a
bombardirati	b ɔ m b a r d íː r a t i
bombač	b ɔ m b àː t͡ʃ
bombaž	b ɔ m b áː ʃ
bombek	b ɔ̀ː m b ɛ k
bombnik	b óː m b n i k
bomo	b óː m ɔ
bon	b óː n
bonaca	b ɔ n àː t͡s a
boncelj	b ɔ̀ː n t͡s ɛ l
bonča	b ɔ̀ː n t͡ʃ àː
bor	b ɔ̀ r
borba	b óː r b a
borec	b óː r ə t͡s
borij	b ɔː ə r ɪ j
boriti	b ɔ r ìː t i
borka	b òː r k a
borko	b ɔ̀ː r k ɔ
borovnica	b ɔ r ɔ ʋ n ìː t͡s a
borovničar	b ɔ r ɔ ʋ n ìː t͡ʃ a r
borut	b óː r u t
borza	b óː r z a
borša	b óː r ʃ a
boršt	b ɔ́ r ʃ t
bos	b óː s
bosanski	b ɔ s àː n s k i
bosanščina	b ɔ s àː n ʃ t͡ʃ i n a
bosenski	b óː s ə n s k i
bosna	b óː s n a
bosta	b óː s t a
boste	b óː s t ɛ
bosti	b ɔ̀ː s t i
botanika	b ɔ t àː n i k a
bova	b óː ʋ a
bozon	b ɔ z óː n
boš	b óː ʃ
boško	b ɔ ʃ k ɔ
boštjan	b ɔ ʃ t j áː n
božanski	b ɔ ʒ áː n s k i
božanstvo	b ɔ ʒ áː n s t ʋ ɔ
božati	b óː ʒ a t i
božena	b ɔ ʒ éː n a
božič	b ɔ̀ː ʒ i t͡ʃ
božur	b ɔ ʒ ùː r
brada	b r àː d a
bradat	b r a d á t
bradatejši	b r a d àː t ɛ j ʃ i
bradavica	b r a d a ʋ ìː t͡s a
bralnik	b r áː l n i k
bran	b r áː n
brana	b r àː n a
branik	b r a n ìː k
braniti	b r a n ìː t i
brat	b r á t
brati	b r àː t i
bratislava	b r àː t i s l a ʋ a
bratranec	b r a t r áː n ə t͡s
brazda	b r àː z d a
brazgotina	b r a z ɡ ɔ t ìː n a
brazilija	b r a z ìː l i j a
brazilski	b r a z íː l s k i
bračko	b r àː t͡ʃ k ɔ
brca	b ə́ r t͡s a
brcniti	b ə̀ r t͡s n i t i
brdavs	b ə r d áː ʋ s
brdo	b ə̀ r d ɔ
breakdance	b r ɛ̂ j ɡ d ɛ̂ n s
breda	b r éː d a
breg	b r éː k
breskev	b r éː s k ə ʋ
brest	b r èː s t
bresti	b r ɛ̀ː s t i
bretanja	b r ɛ t àː n j a
bretonec	b r ɛ t óː n ə t͡s
bretonka	b r ɛ t óː n k a
bretonski	b r ɛ t óː n s k i
bretonsko	b r ɛ t óː n s k ɔ
bretonščina	b r ɛ t óː n ʃ t͡ʃ i n a
brevir	b r ɛ ʋ ìː r
brez	b r ɛ s
breza	b r èː z a
breznik	b r éː z n i k
brezoseben	b r ɛ z ɔ s éː b ə n
brezčustven	b r ɛ s t͡ʃ úː s t ʋ ɛ n
brglez	b ə́ r ɡ l ɛ s
briga	b r íː ɡ a
brihten	b r ìː x t ə n
brihtnejši	b r ìː x t n ɛ j ʃ i
brin	b r í n
brina	b r ìː n a
brisača	b r i s àː t͡ʃ a
britanija	b r i t àː n i j a
britanski	b r i t áː n s k i
briti	b r ìː t i
britof	b r íː t ɔ f
brivec	b r íː ʋ ə t͡s
brki	b ə́ r k i
brlog	b ə r l ɔ́ k
brod	b r óː t
brom	b r óː m
bron	b r ɔ́ n
brskati	b ə̀ r s k a t i
bruc	b r úː t͡s
brunej	b r u n ɛ̂ j
bruselj	b r ùː s ə l
brusnica	b r úː s n i t͡s a
bruto	b r úː t ɔ
brv	b ə́ r ʋ
bršljan	b ə r ʃ l j áː n
buda	b úː d a
budala	b u d àː l a
budalo	b u d àː l ɔ
buden	b ùː d ə n
budimpešta	b úː d i m p ɛ ʃ t a
budist	b u d íː s t
budnejši	b ùː d n ɛ j ʃ i
bukarešta	b u k a r éː ʃ t a
bukev	b úː k ə ʋ
bukselj	b ùː k s ə l
bukva	b úː k ʋ a
buldog	b úː l d ɔ k
bunda	b úː n d a
burek	b úː r ɛ k
burja	b ú r j a
burundi	b u r ùː n d i
butan	b u t àː n
butara	b ùː t a r a
buteljka	b u t éː l k a
buča	b ùː t͡ʃ a
c	c ə
caf	t͡s àː f
car	t͡s àː r
carica	t͡s a r ìː t͡s a
carstvo	t͡s áː r s t ʋ ɔ
ceh	t͡s éː x
cekin	t͡s ɛ k íː n
cel	t͡s éː ʋ
celar	t͡s ɛ̀ː l a r
celica	t͡s éː l i t͡s a
celina	t͡s ɛ l ìː n a
celje	t͡s ɛ̂ l j ɛ
celo	t͡s ɛ l óː
celota	t͡s ɛ l ɔ̀ː t a
cena	t͡s èː n a
cene	t͡s ɛ̂ n ɛ
cenen	t͡s ɛ n éː n
cenzura	t͡s ɛ n z úː r a
cerar	t͡s ɛ̀ː r a r
cergol	t͡s ɛ r ɡ ɔ̀ː l
cerij	t͡s ɛ̀ː r i j
cerjak	t͡s ɛ̀ː r j a k
cerkev	t͡s èː r k ə ʋ
cerknica	t͡s èː r k n i t͡s a
cesar	t͡s ɛ̀ː s a r
cesarica	t͡s ɛ s a r ìː t͡s a
cesarstvo	t͡s ɛ s áː r s t ʋ ɔ
cesta	t͡s èː s t a
cev	t͡s éː ʋ
cezij	t͡s èː z i j
cigara	t͡s i ɡ áː r a
cigareta	t͡s i ɡ a r éː t a
ciklon	t͡s i k l óː n
cilj	t͡s íː l
cilka	t͡s íː l k a
cimet	t͡s ìː m ɛ t
cink	t͡s íː n k
ciper	t͡s ìː p ə r
cirilica	t͡s i r íː l i t͡s a
cirkonij	t͡s i r k òː n i j
citre	t͡s íː t r ɛ
cntntn	t͡s ə n t ə̀ n t ə n
cokla	t͡s óː k l a
cona	t͡s óː n a
crkljati	t͡s ə r k l j àː t i
cula	t͡s ùː l a
curk	t͡s ùː r k
cvek	t͡s ʋ ɛ̀ː k
cvesti	t͡s ʋ ə s t í
cvet	t͡s ʋ éː t
cveten	t͡s ʋ éː t ə n
cvetje	t͡s ʋ èː t j ɛ
cvetka	t͡s ʋ éː t k a
cvikl	t͡s ʋ i k l
cviliti	t͡s ʋ ìː l i t i
cvirn	t͡s ʋ ìː r n
cvreti	t͡s ʋ r èː t i
cvrček	t͡s ʋ ə́ r t͡ʃ ə k
d	d
da	d á
dagmar	d áː ɡ m a r
dajalec	d a j áː l ə t͡s
dajalnik	d a j áː l n i k
dajati	d a j àː t i
dalek	d áː l ɛ k
daleč	d àː l ɛ t͡ʃ
dalibor	d áː l i b ɔ r
dalija	d àː l i j a
dalj	d á l
daljšati	d áː l ʃ a t i
daljši	d áː l ʃ i
dama	d àː m a
damask	d a m áː s k
damir	d a m i r
damjak	d áː m j a k
dan	d àː n
dandanes	d áː n d àː n ə s
danec	d áː n ə t͡s
danes	d àː n ə s
danilo	d a n íː l ɔ
danka	d áː n k a
danska	d áː n s k a
danski	d áː n s k i
dansko	d áː n s k ɔ
danščina	d áː n ʃ t͡ʃ i n a
dar	d áː r
darijan	d áː r i j a n
darilo	d a r ìː l ɔ
darinka	d a r íː n k a
darja	d áː r j a
darjan	d áː r j a n
darko	d áː r k ɔ
darovati	d a r ɔ ʋ àː t i
datelj	d àː t ə l
dati	d àː t i
dativ	d áː t i ʋ
datum	d àː t u m
davek	d àː ʋ ə k
daven	d àː ʋ ə n
davorin	d áː ʋ ɔ r i n
davorina	d áː ʋ ɔ r i n a
debel	d ɛ̀ː b ɛ ʋ
debelejši	d ɛ b ɛ l ɛ́ː j ʃ i
deber	d èː b ə r
debevec	d ɛ b ɛ̀ː ʋ ɛ t͡s
deblo	d ɛ̀ː b l ɔ
december	d ɛ t͡s ɛ̀ː m b ə r
ded	d éː t
dedovati	d èː d ɔ ʋ a t i
definicija	d ɛ f i n ìː t͡s i j a
dejan	d ɛ́ː j a n
dejanje	d ɛ j áː n j ɛ
dejati	d ɛ j àː t i
dejaven	d ɛ j àː ʋ ə n
dejavnejši	d ɛ j àː ʋ n ɛ j ʃ i
dejavnost	d ɛ j àː ʋ n ɔ s t
dekle	d èː k l ɛ
del	d èː l
delati	d èː l a t i
delavec	d èː l a ʋ ə t͡s
deležnik	d ɛ l éː ʒ n i k
delfin	d ɛ l f íː n
deliti	d ɛ l ìː t i
delo	d èː l ɔ
demiurg	d ɛ m i j úː r k
demografija	d ɛ m ɔ ɡ r a f íː j a
demokracija	d ɛ m ɔ k r a t͡s íː j a
denar	d ɛ n àː r
denarnica	d ɛ n áː r n i t͡s a
dendrokronologija	d ɛ n d r ɔ k r ɔ n ɔ l ɔ ɡ ìː j a
depo	d ɛ p óː
depresija	d ɛ p r ɛ s íː j a
desanka	d éː s a n k a
deset	d ɛ s éː t
desetarka	d ɛ s ɛ t àː r k a
desetletje	d ɛ s ɛ t l éː t j ɛ
desetnica	d ɛ s éː t n i t͡s a
deska	d ə s k á
detel	d èː t ə l
detela	d èː t ɛ l a
deti	d èː t i
deva	d éː ʋ a
deverbativen	d ɛ ʋ ɛ r b a t íː ʋ ə n
devet	d ɛ ʋ éː t
devetdeset	d ɛ ʋ éː d d ɛ s ɛ t
devetnajst	d ɛ ʋ éː t n a j s t
devica	d ɛ ʋ ìː t͡s a
deček	d éː t͡ʃ ə k
dež	d ə́ ʃ
dežela	d ɛ ʒ ɛ̀ː l a
deževati	d ə ʒ ɛ ʋ àː t i
deževje	d ɛ ʒ éː ʋ j ɛ
dežjebran	d ə ʒ j ɛ b r à n
dežman	d ɛ̀ː ʒ m a n
dežnik	d ə ʒ n ìː k
diamant	d i j a m àː n t
diamanten	d i a m áː n t ə n
dihati	d ìː x a t i
dihur	d i x ùː r
dijak	d i j àː k
dijana	d i j áː n a
dim	d í m
dimlje	d ìː m l j ɛ
dimljen	d íː m l j ə n
dimnik	d íː m n i k
dinastija	d i n a s t íː j a
dinozaver	d i n ɔ z àː ʋ ə r
dirigent	d i r i ɡ ɛ́ n t
dirka	d íː r k a
dirkač	d i r k àː t͡ʃ
diskriminacija	d i s k r i m i n àː t͡s i j a
disprozij	d i s p r òː z i j
diti	d ìː t i
divizija	d i ʋ i z íː j a
divjak	d ìː ʋ j a k
divji	d ìː ʋ j i
dlaka	d l àː k a
dlan	d l áː n
dleto	d l èː t ɔ
dnevnik	d n éː ʋ n i k
dninar	d n íː n a r
dno	d n ɔ́
do	d ɔ
dob	d óː p
doba	d ɔ̀ː b a
dober	d òː b ə r
dobiti	d ɔ b ìː t i
dobovišek	d ɔ b ɔ ʋ ìː ʃ ɛ k
dobovšek	d ɔ b ɔ̀ː ʋ ʃ ɛ k
dobrava	d ɔ b r áː ʋ a
dobro	d ɔ̀ː b r ɔ
dobrodošel	d ɔ b r ɔ d ɔ̀ː ʃ ə ʋ
dobrovoljc	d ɔ b r ɔ ʋ óː l t͡s
dogajati	d ɔ ɡ àː j a t i
dogodek	d ɔ ɡ óː d ə k
dogovor	d ɔ ɡ ɔ́ː ʋ ɔ r
dojenček	d ɔ j ɛ̀ː n t͡ʃ ə k
dojilja	d ɔ j ìː l j a
dokler	d óː k l ɛ r
dol	d óː ʋ
dolenc	d ɔ l èː n t͡s
dolg	d ɔ́ː ʋ k
dolgovaloven	d ɔ ʋ ɡ ɔ ʋ a l ɔ́ː ʋ ə n
dolgočasen	d ɔ ʋ ɡ ɔ t͡ʃ àː s ə n
dolgočasnejši	d ɔ l ɡ ɔ t͡ʃ àː s n ɛ j ʃ i
dolina	d ɔ l ìː n a
dolinar	d ɔ l íː n a r
dolžina	d ɔ ʋ ʒ ìː n a
dom	d óː m
doma	d ɔ m áː
domen	d òː m ɛ n
dominika	d ɔ m ìː n i k a
domišljija	d ɔ m i ʃ l j íː j a
domoljub	d ɔ m ɔ l j úː p
domov	d ɔ m ɔ̀ː ʋ
domovina	d ɔ m ɔ ʋ ìː n a
domžale	d ɔ m ʒ àː l ɛ
donava	d óː n a ʋ a
dopoldan	d ɔ p ɔ́ː ʋ d a n
doroteja	d ɔ r ɔ t ɛ̂ j a
dotakniti	d ɔ t a k n ìː t i
dovolj	d ɔ ʋ ɔ́ l
dovoljenje	d ɔ ʋ ɔ l j ɛ̀ː n j ɛ
dovršen	d ɔ ʋ ə́ r ʃ ə n
dovtip	d ɔ ʋ t íː p
doživeti	d ɔ ʒ i ʋ èː t i
drag	d r áː k
dragica	d r áː ɡ i t͡s a
drago	d r áː ɡ ɔ
dragotin	d r áː ɡ ɔ t i n
dragotina	d r áː ɡ ɔ t i n a
dragulj	d r a ɡ ùː l
dražji	d r áː ʒ j i
drek	d r ɛ́ k
dren	d r ɛ́ n
dres	d r éː s
dreti	d r èː t i
drevo	d r ɛ ʋ óː
drka	d ə́ r k a
drkaj	d ə́ r k a j
drkajmo	d ə́ r k a j m ɔ
drkajo	d ə́ r k a j ɔ
drkajta	d ə́ r k a j t a
drkajte	d ə́ r k a j t ɛ
drkajva	d ə́ r k a j ʋ a
drkam	d ə́ r k a m
drkamo	d ə́ r k a m ɔ
drkanje	d ə́ r k a n j ɛ
drkata	d ə́ r k a t a
drkate	d ə́ r k a t ɛ
drkati	d ə́ r k a t i
drkava	d ə́ r k a ʋ a
drkaš	d ə́ r k a ʃ
drnovšek	d ə r n ɔ̀ː ʋ ʃ ɛ k
droben	d r ɔ̀ː b ə n
drobiž	d r ɔ b ìː ʃ
drobnjak	d r ɔ b n j àː k
drog	d r óː k
dromedar	d r ɔ m ɛ d àː r
dromlja	d r óː m l j a
drozd	d r óː s t
drozg	d r óː s k
