jinak	d͡ʒ i n a k
sám	s a m
hlavní	h l a b n i
peníze	p e n i s e
často	t͡ʃ a s t o
dobrý	d o b ɾ i
dál	d a l
města	m ɪ s t a
nemá	n e m a
velké	b e l k e
lepší	l e p ʃ i
mohl	m o l
přesně	p ʃ e s n ɪ
část	t͡ʃ a s t
spolu	s p o l u
druhé	d ɾ u h e
jiné	d͡ʒ i n e
zatím	s a t i m
oblasti	ʔ o b l a s t i
lze	l s e
navíc	n a b i k
prosím	p ɾ o s i m
tohoto	t o h o t o
hodin	h o d i n
patří	p a t ʃ i
toto	t o t o
český	t͡ʃ e s k i
celé	s e l e
doma	d o m a
možné	m o ʒ n e
tato	t a t o
části	t͡ʃ a s t i
školy	ʃ k o l i
dobré	d o b ɾ e
minut	m i n u t
nyní	n i n i
dostal	d o s t a l
kolik	k o l i k
dobu	d o b u
jít	d͡ʒ i t
mimo	m i m o
mnoho	m n o h o
ostatní	ʔ o s t a t n i
poté	p o t e
kam	k a m
máš	m a ʃ
nebyl	n e b i l
některé	n ɪ k t e ɾ e
tebe	t e b e
tomto	t o m t o
naší	n a ʃ i
nebylo	n e b i l o
roky	ɾ o k i
říct	ʃ i k t
budete	b u d e t e
něm	n ɪ m
počet	p o t͡ʃ e t
základní	s a k l a d n i
doby	d o b i
musím	m u s i m
tolik	t o l i k
totiž	t o t i ʃ
týden	t i d e n
zemi	s e m i
období	ʔ o b d o b i
systém	s i s t e m
takové	t a k o b e
takový	t a k o b i
příliš	p ʃ i l i ʃ
sama	s a m a
stojí	s t o h i
státní	s t a t n i
třetí	t ʃ e t i
jan	d͡ʒ a n
náš	n a ʃ
tuto	t u t o
žádné	ʒ a d n e
jaké	d͡ʒ a k e
prahy	p ɾ a h i
prý	p ɾ iː
ním	n i m
času	t͡ʃ a s u
žádný	ʒ a d n i
ceny	s e n i
letos	l e t o s
např	n a p ʃ
okolí	ʔ o k o l i
součástí	s u t͡ʃ a s t i
bohužel	b o h u ʒ e l
dělá	d ɪ l a
dům	d u m
kterým	k t e ɾ i m
možnost	m o ʒ n o s t
muž	m u ʃ
století	s t o l e t i
řekla	ʃ e k l a
druhý	d ɾ u h i
jiný	d͡ʒ i n i
začal	s a t͡ʃ a l
alespoň	ʔ a l e s p o ɲ
domácí	d o m a s i
jiného	d͡ʒ i n e h o
přece	p ʃ e s e
stačí	s t a t͡ʃ i
zda	s d a
znamená	s n a m e n a
docela	d o s e l a
jaký	d͡ʒ a k i
li	l i
nebyla	n e b i l a
paní	p a n i
pocit	p o s i t
pomocí	p o m o s i
problémy	p ɾ o b l e m i
prostředí	p ɾ o s t ʃ e d i
republiky	ɾ e p u b l i k i
domu	d o m u
hodiny	h o d i n i
konci	k o n s i
policie	p o l i s i
cena	s e n a
dal	d a l
děkuji	d ɪ k u d͡ʒ i
místa	m i s t a
potom	p o t o m
jiří	d͡ʒ i ʃ i
muži	m u ʒ i
noci	n o s i
pan	p a n
skupiny	s k u p i n i
sociální	s o s j a l n i
tisíc	t i s i k
tým	t i m
vedle	b e d l e
českého	t͡ʃ e s k e h o
dostat	d o s t a t
mělo	m ɪ l o
naprosto	n a p ɾ o s t o
stalo	s t a l o
střední	s t ʃ e d n i
zpět	s p i t
dneska	d n e s k a
dnešní	d n e ʃ n i
malé	m a l e
služby	s l u ʒ b i
listopadu	l i s t o p a d u
někde	n ɪ k d e
výsledky	b i s l e d k i
zatímco	s a t i m k o
zítra	s i t ɾ a
druhou	d ɾ u h o w
líbí	l i b i
martin	m a ɾ t i n
méně	m e n i
městě	m ɪ s t ɪ
naši	n a ʃ i
oni	ʔ o n i
přitom	p ʃ i t o m
spíš	s p i ʃ
včera	b t͡ʃ e ɾ a
česku	t͡ʃ e s k u
řešení	ʃ e ʃ e n i
jedním	d͡ʒ e d n i m
platí	p l a t i
přišel	p ʃ i ʃ e l
sami	s a m i
stal	s t a l
systému	s i s t e m u
týmu	t i m u
zdarma	s d a ɾ m a
kterého	k t e ɾ e h o
málo	m a l o
mého	m e h o
nimi	n i m i
rodiče	ɾ o d i t͡ʃ e
začala	s a t͡ʃ a l a
škola	ʃ k o l a
došlo	d o ʃ l o
mé	m e
teda	t e d a
začátku	s a t͡ʃ a t k u
špatně	ʃ p a t n ɪ
kterém	k t e ɾ e m
muže	m u ʒ e
místní	m i s t n i
pomoc	p o m o k
přesto	p ʃ e s t o
zákona	s a k o n a
brzy	b ɛ r z i
daleko	d a l e k o
najít	n a d͡ʒ i t
program	p ɾ o ɡ ɾ a m
stavu	s t a b u
začíná	s a t͡ʃ i n a
článek	t͡ʃ l a n e k
myslí	m i s l i
rodiny	ɾ o d i n i
soutěže	s u t i ʒ e
stav	s t a b
zápas	s a p a s
cesty	s e s t i
lépe	l e p e
někteří	n ɪ k t e ʃ i
osobní	ʔ o s o b n i
roli	ɾ o l i
tentokrát	t e n t o k ɾ a t
typu	t a j p u
viděl	b i d ɪ l
zákon	s a k o n
říkám	ʃ i k a m
de	d e
menší	m e n ʃ i
milionů	m i l j o n o
ni	n i
pátek	p a t e k
současné	s u t͡ʃ a s n e
stranu	s t ɾ a n u
tomáš	t o m a ʃ
ulici	ʔ u l i s i
šest	ʃ e s t
šlo	ʃ l o
žádná	ʒ a d n a
dostala	d o s t a l a
našeho	n a ʃ e h o
zemí	s e m i
zájem	s a d͡ʒ e m
škoda	ʃ k o d a
malý	m a l i
napsal	n a p s a l
nicméně	n i k m e n i
okolo	ʔ o k o l o
strana	s t ɾ a n a
začít	s a t͡ʃ i t
řada	ʃ a d a
deset	d e s e t
hraje	h ɾ a d͡ʒ e
klubu	k l u b u
malá	m a l a
neboť	n e b o c
programu	p ɾ o ɡ ɾ a m u
snaží	s n a ʒ i
video	b i d e o
zemřel	s e m ʃ e l
body	b o d i
dalším	d a l ʃ i m
jednání	d͡ʒ e d n a n i
korun	k o ɾ u n
nemají	n e m a h i
března	b ʃ e s n a
hra	h ɾ a
prostor	p ɾ o s t o ɾ
sobotu	s o b o t u
starší	s t a ɾ ʃ i
webu	w e b u
hlavu	h l a b u
přišla	p ʃ i ʃ l a
skupina	s k u p i n a
česko	t͡ʃ e s k o
chceme	t ʃ i m e
kraje	k ɾ a d͡ʒ e
moci	m o s i
online	ʔ o n l i n
otázka	ʔ o t a s k a
podporu	p o d p o ɾ u
top	t o p
téma	t e m a
začne	s a t͡ʃ n e
získat	s i s k a t
řadu	ʃ a d u
koho	k o h o
nabízí	n a b i s i
potřeba	p o t ʃ e b a
pozor	p o s o ɾ
případ	p ʃ i p a d
data	d a t a
kola	k o l a
podařilo	p o d a ʃ i l o
pomalu	p o m a l u
počasí	p o t͡ʃ a s i
radost	ɾ a d o s t
situaci	s i t w a s i
spolupráci	s p o l u p ɾ a s i
takto	t a k t o
zdraví	s d ɾ a b i
bývalý	b i b a l i
dlouhé	d l u h e
dokud	d o k u d
dokáže	d o k a ʒ e
kolo	k o l o
ledna	l e d n a
mluví	m l u b i
osob	ʔ o s o b
plzeň	p l s e ɲ
pěkně	p ɪ k n ɪ
radši	ɾ a d ʃ i
rodina	ɾ o d i n a
sex	s ɛ k s
tobě	t o b i
zahraničí	s a ɾ a n i t͡ʃ i
zvláštní	z b l a ʃ t n i
získal	s i s k a l
dala	d a l a
dostali	d o s t a l i
musíte	m u s i t e
pořádku	p o ʃ a d k u
prostoru	p ɾ o s t o ɾ u
přístup	p ʃ i s t u p
staré	s t a ɾ e
těla	t ɪ l a
zpátky	s p a t k i
dubna	d u b n a
hodinu	h o d i n u
krásné	k ɾ a s n e
mluvit	m l u b i t
musela	m u s e l a
budeš	b u d e ʃ
ligy	l i ɡ i
moderní	m o d e ɾ n i
nikoho	n i k o h o
nohy	n o h i
němu	n ɪ m u
oblečení	ʔ o b l e t͡ʃ e n i
obsahuje	ʔ o b s a h u d͡ʒ e
počtu	p o t͡ʃ t u
stala	s t a l a
řadě	ʃ a d ɪ
david	d a b i d
druhého	d ɾ u h e h o
míst	m i s t
normální	n o ɾ m a l n i
odpoledne	ʔ o d p o l e d n e
plán	p l a n
představit	p ʃ e d s t a b i t
činnost	t͡ʃ i n n o s t
dosud	d o s u d
koupit	k u p i t
otázky	ʔ o t a s k i
petra	p e t ɾ a
předtím	p ʃ e d t i m
skončil	s k o n t͡ʃ i l
spojení	s p o h e n i
srpna	s ɛ r p n a
zboží	s b o ʒ i
zeman	s e m a n
čekat	t͡ʃ e k a t
holky	h o l k i
kraji	k ɾ a d͡ʒ i
kurva	k u ɾ b a
podívat	p o d i b a t
rada	ɾ a d a
sedm	s e d m
soudu	s u d u
února	u n o ɾ a
celém	s e l e m
dělám	d ɪ l a m
karel	k a ɾ e l
kluk	k l u k
matka	m a t k a
myslíte	m i s l i t e
nutné	n u t n e
pana	p a n a
píše	p i ʃ e
předseda	p ʃ e d s e d a
republika	ɾ e p u b l i k a
zkušenosti	s k u ʃ e n o s t i
úterý	u t e ɾ i
jižní	d͡ʒ i ʒ n i
kluci	k l u s i
lidmi	l i d m i
našel	n a ʃ e l
šel	ʃ e l
celého	s e l e h o
dalšími	d a l ʃ i m i
horší	h o ɾ ʃ i
klidu	k l i d u
letní	l e t n i
minulosti	m i n u l o s t i
nedá	n e d a
nemáte	n e m a t e
nesmí	n e s m i
opatření	ʔ o p a t ʃ e n i
pravidla	p ɾ a b i d l a
setkání	s e t k a n i
starý	s t a ɾ i
tou	t u
znám	s n a m
hru	h ɾ u
mužů	m u ʒ u
našem	n a ʃ e m
osoby	ʔ o s o b i
otázku	ʔ o t a s k u
parlamentu	p a ɾ l a m e n t u
postup	p o s t u p
síly	s i l i
titul	t i t u l
řešit	ʃ e ʃ i t
boty	b o t i
doba	d o b a
doprava	d o p ɾ a b a
jaká	d͡ʒ a k a
létě	l e t i
náklady	n a k l a d i
potřebuje	p o t ʃ e b u h e
účet	u t͡ʃ e t
šla	ʃ l a
dalšího	d a l ʃ i h o
klub	k l u b
léta	l e t a
me	m e
moře	m o ʃ e
plánu	p l a n u
služeb	s l u ʒ e b
společností	s p o l e t͡ʃ n o s t i
týdny	t i d n i
vztahy	b i s t a h i
cítím	s i t i m
dali	d a l i
dcera	d s e ɾ a
delší	d e l ʃ i
gól	ɡ o l
horní	h o ɾ n i
končí	k o n t͡ʃ i
možnosti	m o ʒ n o s t i
myslíš	m i s l i ʃ
nim	n i m
sdružení	s d ɾ u ʒ e n i
skvělé	s k v i l e
snažím	s n a ʒ i m
stavební	s t a b e b n i
syna	s i n a
trošku	t ɾ o ʃ k u
třídy	t ʃ i d i
školu	ʃ k o l u
city	s i t i
dat	d a t
hlas	h l a s
kilometrů	k i l o m e t ɾ o
la	l a
láska	l a s k a
min	m i n
parku	p a ɾ k u
přijít	p ʃ i d͡ʒ i t
sakra	s a k ɾ a
ředitel	ʃ e d i t e l
škol	ʃ k o l
šéf	ʃ e f
hledat	h l e d a t
hrozně	h ɾ o s n ɪ
mohu	m o h u
noční	n o t͡ʃ n i
někomu	n ɪ k o m u
odešel	ʔ o d e ʃ e l
pokoj	p o k o h
politiky	p o l i t i k i
reakce	ɾ e a k s e
směru	s m ɪ ɾ u
sílu	s i l u
tradiční	t ɾ a d i t͡ʃ n i
videa	b i d e a
zas	s a s
změna	s m ɪ n a
článku	t͡ʃ l a ŋ k u
jinde	d͡ʒ i n d e
letošní	l e t o ʃ n i
němž	n ɪ m ʃ
pes	p e s
ses	s e s
začali	s a t͡ʃ a l i
západní	s a p a d n i
českém	t͡ʃ e s k e m
druhém	d ɾ u h e m
hrál	h ɾ a l
krok	k ɾ o k
král	k ɾ a l
leží	l e ʒ i
mladá	m l a d a
mojí	m o h i
platit	p l a t i t
přestože	p ʃ e s t o ʒ e
ročník	ɾ o t͡ʃ n i k
spojené	s p o h e n e
stylu	s t a j l u
třech	t ʃ e x
uprostřed	ʔ u p ɾ o s t ʃ e d
zahraniční	s a ɾ a n i t͡ʃ n i
zápasy	s a p a s i
ústí	u s t i
cokoliv	k o k o l i b
cíl	s i l
kulturní	k u l t u ɾ n i
lodi	l o d i
loni	l o n i
líp	l i p
moji	m o h i
myslela	m i s l e l a
nadále	n a d a l e
podobné	p o d o b n e
prací	p ɾ a s i
přání	p ʃ a n i
ročníku	ɾ o t͡ʃ n i k u
stará	s t a ɾ a
trati	t ɾ a t i
vybrat	b a j b ɾ a t
začalo	s a t͡ʃ a l o
čeho	t͡ʃ e h o
šaty	ʃ a t i
špatný	ʃ p a t n i
krásná	k ɾ a s n a
popis	p o p i s
péče	p e t͡ʃ e
rodinu	ɾ o d i n u
samé	s a m e
sen	s e n
slyšet	s l i ʃ e t
tisíce	t i s i s e
zbraně	s b ɾ a n ɪ
čele	t͡ʃ e l e
babiš	b a b i ʃ
bezpečnostní	b e s p e t͡ʃ n o s t n i
bod	b o d
hodnoty	h o d n o t i
internet	ʔ i n t e ɾ n e t
komu	k o m u
krátce	k ɾ a t s e
kterému	k t e ɾ e m u
majetku	m a h e t k u
max	m a k s
mladší	m l a d ʃ i
míru	m i ɾ u
nabídka	n a b i d k a
našla	n a ʃ l a
pivo	p i b o
politika	p o l i t i k a
sto	s t o
you	j u
změnu	s m ɪ n u
značky	s n a t͡ʃ k i
úkol	u k o l
černé	t͡ʃ e ɾ n e
boží	b o ʒ i
hrad	h ɾ a d
jiným	d͡ʒ i n i m
mým	m i m
městské	m ɪ s t s k e
nemocnici	n e m o k n i s i
nijak	n i d͡ʒ a k
odkud	ʔ o d k u d
počátku	p o t͡ʃ a t k u
přátelé	p ʃ a t e l e
rodině	ɾ o d i n i
umožňuje	ʔ u m o ʒ ɲ u d͡ʒ e
volební	b o l e b n i
začátek	s a t͡ʃ a t e k
získala	s i s k a l a
účast	u t͡ʃ a s t
češi	t͡ʃ e ʃ i
člen	t͡ʃ l e n
aniž	ʔ a n i ʃ
bílé	b i l e
divadla	d i b a d l a
divadlo	d i b a d l o
každém	k a ʒ d e m
nebyly	n e b i l i
skončí	s k o n t͡ʃ i
snadno	s n a d n o
spolupráce	s p o l u p ɾ a s e
vzdělání	b z d ɪ l a n i
výkonu	b i k o n u
zápasu	s a p a s u
útok	u t o k
řekne	ʃ e k n e
školní	ʃ k o l n i
bytu	b a j t u
hlavního	h l a b n i h o
it	i t
koupil	k u p i l
lidské	l i d s k e
omezení	ʔ o m e s e n i
seriál	s e ɾ j a l
skončila	s k o n t͡ʃ i l a
vypadat	b a j p a d a t
zeptat	s e p t a t
špatné	ʃ p a t n e
google	ɡ u ɡ l
hodnocení	h o d n o s e n i
hranici	h ɾ a n i s i
jet	d͡ʒ e t
komunikace	k o m u n i k a s e
kus	k u s
letadla	l e t a d l a
liberec	l i b e ɾ e k
mém	m e m
našli	n a ʃ l i
německé	n ɪ m e k k e
obraz	ʔ o b ɾ a s
play	p l a j
praxi	p ɾ a k s i
práv	p ɾ a b
přišli	p ʃ i ʃ l i
studie	s t u d i
zápase	s a p a s e
údaje	u d a h e
dokázal	d o k a s a l
děkuju	d ɪ k u d͡ʒ u
góly	ɡ o l i
hlava	h l a b a
hudba	h u d b a
kategorii	k a t e ɡ o ɾ i ʔ i
miroslav	m i ɾ o s l a b
nato	n a t o
něho	n i h o
plus	p l u s
pomáhá	p o m a h a
post	p o s t
probíhá	p ɾ o b i h a
snažil	s n a ʒ i l
studia	s t u d j a
vlastním	b l a s t n i m
druhým	d ɾ u h i m
kterými	k t e ɾ i m i
maso	m a s o
miliardy	m i l j a ɾ d i
ministra	m i n i s t ɾ a
minuty	m i n u t i
mobilní	m o b i l n i
místnosti	m i s t n o s t i
nikomu	n i k o m u
obci	ʔ o b s i
podpora	p o d p o ɾ a
podíl	p o d i l
premiér	p ɾ e m j e ɾ
přišlo	p ʃ i ʃ l o
velkého	b e l k e h o
vrací	b ɾ a s i
yorku	j o ɾ k u
zadní	s a d n i
zbraní	s b ɾ a n i
čeští	t͡ʃ e ʃ t i
čtyř	t͡ʃ t i ʃ
řeknu	ʃ e k n u
šesti	ʃ e s t i
druhy	d ɾ u h i
děkujeme	d ɪ k u d͡ʒ e m e
konkrétní	k o n k ɾ e t n i
miloš	m i l o ʃ
mladé	m l a d e
neznamená	n e s n a m e n a
objevil	ʔ o b h e b i l
podnikání	p o d n i k a n i
pokoji	p o k o d͡ʒ i
průmyslu	p ɾ u m i s l u
přední	p ʃ e d n i
režim	ɾ e ʒ i m
sedí	s e d i
zámek	s a m e k
cítit	s i t i t
kanceláře	k a n s e l a ʃ e
line	l i n
minulý	m i n u l i
možností	m o ʒ n o s t i
nelíbí	n e l i b i
park	p a ɾ k
posledním	p o s l e d n i m
potřebujete	p o t ʃ e b u h e t e
prostředky	p ɾ o s t ʃ e d k i
seriálu	s e ɾ j a l u
silnici	s i l n i s i
tlak	t l a k
výboru	b i b o ɾ u
zdeněk	s d e n ɪ k
útoku	u t o k u
čekal	t͡ʃ e k a l
řidič	ʃ i d i t͡ʃ
bolí	b o l i
cíle	s i l e
hezky	h e s k i
hudbu	h u d b u
labem	l a b e m
lásky	l a s k i
maximální	m a k s i m a l n i
měst	m ɪ s t
nabídku	n a b i d k u
nahoru	n a h o ɾ u
někým	n ɪ k i m
obec	ʔ o b e k
osoba	ʔ o s o b a
silný	s i l n i
smyslu	s m i s l u
termín	t e ɾ m i n
tomuto	t o m u t o
týdne	t i d n e
vodní	b o d n i
zimní	s i m n i
čtení	t͡ʃ t e n i
boje	b o h e
deseti	d e s e t i
délka	d e l k a
ha	h a
hezký	h e s k i
is	i s
mladý	m l a d i
most	m o s t
musíš	m u s i ʃ
nebezpečí	n e b e s p e t͡ʃ i
pohyb	p o h i b
poslal	p o s l a l
postavení	p o s t a b e n i
postavit	p o s t a b i t
pořadí	p o ʃ a d i
překlad	p ʃ e k l a d
společného	s p o l e t͡ʃ n e h o
velikosti	b e l i k o s t i
znáte	s n a t e
ústavu	u s t a b u
činí	t͡ʃ i n i
bezpečnost	b e s p e t͡ʃ n o s t
boji	b o h i
bože	b o ʒ e
demokracie	d e m o k ɾ a s i
galerie	ɡ a l e ɾ i
jakub	d͡ʒ a k u b
jím	d͡ʒ i m
kol	k o l
kompletní	k o m p l e t n i
napsat	n a p s a t
naučit	n a u t͡ʃ i t
nemusíte	n e m u s i t e
plány	p l a n i
pravé	p ɾ a b e
premiéra	p ɾ e m j e ɾ a
profesionální	p ɾ o f e s j o n a l n i
přeci	p ʃ e s i
připomíná	p ʃ i p o m i n a
sexy	s ɛ k s i
skupině	s k u p i n i
start	s t a ɾ t
ted	t e d
zjistit	s d͡ʒ i s t i t
čechách	t͡ʃ e t͡ʃ a x
baví	b a b i
blízko	b l i s k o
blíží	b l i ʒ i
bojovat	b o h o b a t
bílý	b i l i
domy	d o m i
děláš	d ɪ l a ʃ
lásku	l a s k u
majetek	m a h e t e k
mil	m i l
nikde	n i k d e
podobný	p o d o b n i
podání	p o d a n i
postele	p o s t e l e
projekty	p ɾ o d͡ʒ e k t i
pán	p a n
překlady	p ʃ e k l a d i
skutečnost	s k u t e t͡ʃ n o s t
soutěži	s u t i ʒ i
stavba	s t a b b a
test	t e s t
západ	s a p a d
úspěšně	u s p ɪ ʃ n ɪ
řádu	ʃ a d u
boha	b o h a
martina	m a ɾ t i n a
matky	m a t k i
pokus	p o k u s
procesu	p ɾ o s e s u
péči	p e t͡ʃ i
příklad	p ʃ i k l a d
ruky	ɾ u k i
schopnosti	ʃ o p n o s t i
složení	s l o ʒ e n i
snažit	s n a ʒ i t
sobotka	s o b o t k a
společné	s p o l e t͡ʃ n e
studenti	s t u d e n t i
stál	s t a l
síla	s i l a
vladimír	b l a d i m i ɾ
zdi	s d i
běžně	b ɪ ʒ n ɪ
daří	d a ʃ i
desítky	d e s i t k i
dlouhou	d l u h u
dojem	d o h e m
hodí	h o d i
kým	k i m
milan	m i l a n
miliony	m i l j o n i
nebyli	n e b i l i
poněkud	p o n ɪ k u d
silné	s i l n e
službu	s l u ʒ b u
snížení	s n i ʒ e n i
systémy	s i s t e m i
teplota	t e p l o t a
těsně	t ɪ s n ɪ
ukončení	ʔ u k o n t͡ʃ e n i
výlet	b i l e t
zabít	s a b i t
začaly	s a t͡ʃ a l i
zima	s i m a
čekají	t͡ʃ e k a d͡ʒ i
žijí	ʒ i d͡ʒ i
duše	d u ʃ e
déle	d e l e
letadlo	l e t a d l o
lukáš	l u k a ʃ
minimální	m i n i m a l n i
mobil	m o b i l
narodil	n a ɾ o d i l
polsko	p o l s k o
služba	s l u ʒ b a
sparta	s p a ɾ t a
stanici	s t a n i s i
státního	s t a t n i h o
výzkum	b i s k u m
zajistit	s a d͡ʒ i s t i t
zimě	s i m ɪ
zámku	s a m k u
beru	b e ɾ u
blízkosti	b l i s k o s t i
budoucí	b u d u s i
cen	s e n
deník	d e n i k
dolní	d o l n i
druhu	d ɾ u h u
hradu	h ɾ a d u
hubu	h u b u
jinými	d͡ʒ i n i m i
kód	k o d
léto	l e t o
líto	l i t o
nedaleko	n e d a l e k o
nestalo	n e s t a l o
obcí	ʔ o b s i
potřeby	p o t ʃ e b i
připravit	p ʃ i p ɾ a b i t
schopen	ʃ o p e n
techniky	t e k n i k i
tour	t u ɾ
třemi	t ʃ e m i
třída	t ʃ i d a
zaplatit	s a p l a t i t
zkrátka	s k ɾ a t k a
znát	s n a t
úseku	u s e k u
řečeno	ʃ e t͡ʃ e n o
řeší	ʃ e ʃ i
bavit	b a b i t
black	b l a k
bolest	b o l e s t
bílá	b i l a
březnu	b ʃ e s n u
cítí	s i t i
dítěte	d i t i t e
hej	h e d͡ʒ
hezké	h e s k e
hodnotu	h o d n o t u
jakým	d͡ʒ a k i m
jiřího	d͡ʒ i ʃ i h o
kapitán	k a p i t a n
milionu	m i l j o n u
mozek	m o s e k
napadlo	n a p a d l o
obrany	ʔ o b ɾ a n i
odtud	ʔ o d t u d
podmínek	p o d m i n e k
poháru	p o h a ɾ u
poslat	p o s l a t
san	s a n
schopnost	ʃ o p n o s t
sportu	s p o ɾ t u
typy	t a j p i
uživatele	u ʒ i b a t e l e
vidíte	b i d i t e
vládu	b l a d u
vést	b e s t
vína	b i n a
zlato	s l a t o
záznam	s a s n a m
žil	ʒ i l
dalo	d a l o
dokument	d o k u m e n t
dopředu	d o p ʃ e d u
jakoby	d͡ʒ a k o b i
jel	d͡ʒ e l
lednu	l e d n u
materiál	m a t e ɾ j a l
mezitím	m e s i t i m
muzea	m u s e a
nikoliv	n i k o l i b
perfektní	p e ɾ f e k t n i
pobřeží	p o b ʃ e ʒ i
potíže	p o t i ʒ e
roman	ɾ o m a n
samotné	s a m o t n e
skupinu	s k u p i n u
třetím	t ʃ e t i m
velikost	b e l i k o s t
výzkumu	b i s k u m u
česka	t͡ʃ e s k a
českým	t͡ʃ e s k i m
řekli	ʃ e k l i
řeky	ʃ e k i
řád	ʃ a d
bolesti	b o l e s t i
běžné	b ɪ ʒ n e
dopis	d o p i s
kampaň	k a m p a ɲ
karla	k a ɾ l a
léky	l e k i
mnohé	m n o h e
pohybu	p o h i b u
pozadí	p o s a d i
pořadu	p o ʃ a d u
přináší	p ʃ i n a ʃ i
stůl	s t o l
vlastního	b l a s t n i h o
zastavit	s a s t a b i t
zemřela	s e m ʃ e l a
zkus	s k u s
zkušenost	s k u ʃ e n o s t
znamení	s n a m e n i
řeč	ʃ e t͡ʃ
dnešního	d n e ʃ n i h o
dobrej	d o b ɾ e h
krátké	k ɾ a t k e
možný	m o ʒ n i
music	m u s i k
narození	n a ɾ o s e n i
nebudeme	n e b u d e m e
názoru	n a s o ɾ u
ohledu	ʔ o l e d u
podniku	p o d n i k u
profil	p ɾ o f i l
působení	p o s o b e n i
rozpočtu	ɾ o s p o t͡ʃ t u
tý	t i
těšit	t ɪ ʃ i t
třídě	t ʃ i d ɪ
válku	b a l k u
zbavit	s b a b i t
zlín	s l i n
základ	s a k l a d
údajů	u d a d͡ʒ o
denní	d e n n i
dojít	d o h i t
jisté	d͡ʒ i s t e
kamarád	k a m a ɾ a d
materiálu	m a t e ɾ j a l u
minutě	m i n u t i
moment	m o m e n t
nástroje	n a s t ɾ o h e
odkaz	ʔ o d k a s
ostatním	ʔ o s t a t n i m
pobyt	p o b i t
podnik	p o d n i k
politik	p o l i t i k
potřebujeme	p o t ʃ e b u h e m e
počítače	p o t͡ʃ i t a t͡ʃ e
resp	ɾ e s p
roční	ɾ o t͡ʃ n i
semifinále	s e m i f i n a l e
skupin	s k u p i n
slyším	s l i ʃ i m
stavbu	s t a b b u
týmy	t i m i
týče	t i t͡ʃ e
zkusit	s k u s i t
změně	s m ɪ n ɪ
zpravidla	s p ɾ a b i d l a
zuby	s u b i
získali	s i s k a l i
bojí	b o h i
luxusní	l u k s u s n i
neznám	n e s n a m
objevila	ʔ o b h e b i l a
populární	p o p u l a ɾ n i
stránka	s t ɾ a ŋ k a
studio	s t u d j o
teploty	t e p l o t i
británii	b ɾ i t a n i ʔ i
bývalého	b i b a l e h o
děláte	d ɪ l a t e
líbit	l i b i t
moři	m o ʃ i
možno	m o ʒ n o
myšlení	m i ʃ l e n i
nahoře	n a h o ʃ e
natáčení	n a t a t͡ʃ e n i
naším	n a ʃ i m
nemyslím	n e m i s l i m
postavy	p o s t a b i
projít	p ɾ o h i t
red	ɾ e d
sledování	s l e d o b a n i
začínají	s a t͡ʃ i n a d͡ʒ i
zelené	s e l e n e
zem	s e m
zpráv	s p ɾ a b
zákony	s a k o n i
účasti	u t͡ʃ a s t i
česky	t͡ʃ e s k i
ředitele	ʃ e d i t e l e
šli	ʃ l i
bojím	b o h i m
dopravu	d o p ɾ a b u
dostalo	d o s t a l o
evropa	ʔ e b ɾ o p a
heslo	h e s l o
